Depth (m),Sand Fraction,Water Saturation,Interpolated Impedance,Interpolated Amplitude,Interpolated Frequency
66.06606606606606,0.32513349463075847,0.696215813166255,1.2438927491044887,1.2232121620066434,0.10983798450158824
69.06906906906906,0.40042111405100433,0.6037833101859489,1.004629670241736,1.3500394392464625,0.06243327931484701
72.07207207207207,0.2887574362553295,0.7408756144734332,1.02668227182056,1.093610982940913,0.12061055540559201
75.07507507507508,0.36049284825661543,0.6528042458385621,1.192046567801727,1.0436608603635291,0.1871347569123956
78.07807807807808,0.39541508023012023,0.6099293437520461,0.9911545566925807,1.1462491814817142,0.07429897137453571
81.08108108108108,0.4172290970957057,0.5831477268744315,1.2426061212815924,0.9026104918344184,0.24654212133225314
84.08408408408408,0.3893740760778235,0.6173460364116237,1.0309492187707812,1.1328277893072527,0.1374142848613237
87.08708708708708,0.4226659998728454,0.5764727046593385,1.1308526927877234,1.0599480885197874,0.29529009660257294
90.09009009009009,0.33097400570496327,0.6890452708987468,0.8946852514563514,1.3138232380984907,0.13412012066317916
93.09309309309307,0.41647493984279216,0.584073624692218,1.0294417324594778,1.085803665803394,0.02284952527389786
96.09609609609608,0.47263927510455395,0.515119258404025,1.2055430122531645,1.0822290595580066,0.140732827930828
99.09909909909908,0.4249675055837864,0.5736470882416074,0.7151009643712475,0.970101474349834,0.26462010025422494
102.1021021021021,0.47808935327493707,0.5084280604274375,1.1437750652420904,1.1778702157152505,0.24524154039846152
105.1051051051051,0.5045116930238693,0.4759886896995979,0.5720994362231575,1.0049092621123021,0.3377105198728271
108.1081081081081,0.48289510582746314,0.5025279172092748,0.8733725572830071,0.9993680963850818,0.3006857765463288
111.1111111111111,0.5142266232205681,0.464061425678306,0.9833384013346672,1.0492334223330455,0.339726094292921
114.1141141141141,0.4784182191907665,0.5080243034753767,0.7774620140489585,1.391921589716726,0.2676798967792973
117.1171171171171,0.5194544701523358,0.4576430665799273,0.9053119262139677,1.0270480814530103,0.36310361653798484
120.1201201201201,0.562861534144185,0.4043511229285119,1.0481900911066857,1.165679671291634,0.1469915754683534
123.12312312312312,0.5544402700635993,0.4146901205382221,0.880323227875913,1.1033578828431563,0.35542484794787294
126.12612612612612,0.5340918757033127,0.4396723558225249,0.507116595639137,0.7751499965716421,0.27586233598107895
129.12912912912913,0.5769332437289513,0.3870749313295765,0.9361902471810313,1.1121757357773154,0.44092919255325036
132.1321321321321,0.6066174577595929,0.350630875547445,0.9588587879266525,1.2672387322134242,0.3376963468582808
135.13513513513513,0.5036290072698864,0.4770723851891616,0.799650521081115,1.1597784373977729,0.3747630152842562
138.13813813813812,0.6438035510916231,0.304976573960981,0.7633020496448288,1.006298375997234,0.20197930309771228
141.14114114114113,0.5922732702107857,0.3682415951925218,0.7599283420306303,1.3443356714548453,0.41784470280827046
144.14414414414415,0.6325448529458937,0.3187991607013137,0.47820624571566805,1.0655212709150803,0.40182029557589727
147.14714714714714,0.6731030127562486,0.2690048883307061,0.6604117802779448,1.1491419249126729,0.3407651863870434
150.15015015015015,0.5774864052560882,0.3863958010170576,0.9789437979578123,1.1762165996746896,0.2726945709228136
153.15315315315314,0.6133355989292169,0.3423828447494836,0.8615212257426975,0.9647297498896193,0.331206617510316
156.15615615615616,0.6392287580443233,0.3105931623886011,0.7875179370425216,0.7154615637745266,0.4863464124959858
159.15915915915917,0.6276839499143249,0.3247670135489977,0.5910840742900908,1.2200634633882304,0.3692720959310425
162.16216216216216,0.7387510178421833,0.1884071821941106,0.5912251364055574,0.9765401540534118,0.47433724336384286
165.16516516516515,0.6415602727949792,0.3077307031184296,0.723729277879855,1.035649628946053,0.4390874417282035
168.16816816816817,0.6620513827570228,0.282573252302193,0.6282509202669445,1.0074731750448076,0.34385653123513227
171.17117117117115,0.7010869702367617,0.2346482802570724,0.599666810649893,1.4447219164488083,0.4233026323001659
174.17417417417417,0.6517526474510039,0.295217268532184,0.4905157541064007,0.999336107310591,0.49143555792211546
177.17717717717716,0.6924042045341627,0.2453083299818874,0.6383710964844223,1.083552885609014,0.6229564531450716
180.18018018018017,0.7291124157455638,0.2002407362881612,0.42739611112473175,1.1116180580672022,0.4691303119492654
183.1831831831832,0.7101492847060705,0.2235222489700796,0.4849421705295562,0.93934714886953,0.4973161427054236
186.18618618618612,0.7272777452708685,0.2024932073508144,0.6409306848076434,0.9807294122371971,0.6006198666069233
189.1891891891892,0.7167519804386245,0.2154159534373344,0.1855316916820198,0.821614450235089,0.517825298698894
192.19219219219212,0.6837110004538205,0.2559811951654632,0.5337235862380828,1.0440777542667892,0.5720474256715868
195.1951951951952,0.7654149853284246,0.1556711590190173,0.2770125448290826,0.8623776731239032,0.5801861132464754
198.19819819819816,0.8305656650676849,0.0756840317125489,0.01720925789614961,1.0765893425790736,0.7162643629774493
201.2012012012012,0.7664674098001478,0.1543790710387065,0.2130166201204846,1.090439046329392,0.6208528695911811
204.2042042042042,0.7813601750190691,0.1360948487976091,0.2039239654298073,0.9651873613755272,0.5196470285395183
207.2072072072072,0.806709338071883,0.1049730440776499,0.5165806473814847,0.8752964924974009,0.5661894462189042
210.2102102102102,0.7329568677801519,0.1955208058815272,0.5045674060580294,0.7959553453405891,0.5998523658755675
213.2132132132132,0.8599816214074598,0.0395693226410912,0.6818449820601405,0.7673976714959914,0.7544116386750543
216.2162162162162,0.8047189247054078,0.1074167246036846,0.23930800158190824,1.0230817912376082,0.6186945202808353
219.2192192192192,0.8686089150536975,0.0289773773543553,0.23163353647149623,1.219454688703212,0.8145074430678123
222.2222222222222,0.7778051448158472,0.1404594487462432,0.23992153525768803,0.9065243562569204,0.6301605909853903
225.2252252252252,0.8870438674706899,0.0063443228449013,0.49066285773603757,1.1172555194966263,0.7072631809406581
228.2282282282282,0.849748497074875,0.0521327866296357,0.3290327907436642,1.0645299278718758,0.6316288184647343
231.2312312312312,0.8457134992572833,0.0570866548840988,0.202457598835449,0.8253708106473379,0.5947115696676553
234.2342342342342,0.837564100407553,0.0670918767156028,0.03951575770239821,0.8661449761064193,0.6325205227511067
237.2372372372372,0.8225853595496257,0.0854816534100069,0.46870170900471686,1.1395800157609282,0.7994922161287737
240.2402402402402,0.8861027641448012,0.007499739056024,-0.12984034748633333,0.691952075768509,0.7420625871177616
243.24324324324323,0.8472586366764876,0.0551896508320994,0.06954538306682274,0.6693972901740891,0.6751568627034839
246.24624624624624,0.765591967305305,0.1554538737969392,0.057614991088607244,0.8228221373344325,0.7503019935492463
249.24924924924923,0.8041908710450981,0.1080650293569255,0.16528036503749927,0.7475703325336203,0.6628733523728109
252.25225225225225,0.8459331465470635,0.0568169883848317,-0.17186259972879353,0.5186734188255085,0.620580080829901
255.25525525525524,0.8697646290027482,0.0275584782861867,0.22855657390882184,0.6831115963309319,0.7961248952516654
258.25825825825825,0.8582972093808118,0.0416373176298043,-0.0318435366067738,0.6958256849137646,0.7836435023356723
261.26126126126127,0.9135309084627636,0.0,-0.19081737439258714,0.3797964051103539,0.8576387947424895
264.2642642642642,0.7875357669830552,0.1285129192982843,-0.17088165902037264,0.8707144866631978,0.8151063588976233
267.26726726726724,0.875773964352195,0.0201806662119743,-0.09267994770689279,0.6327619933193264,0.9046331410566367
270.27027027027026,0.7986395388386884,0.1148805394589178,-0.2022094348851253,0.9429056552099044,0.6927326707349564
273.2732732732733,0.906190501893316,0.0,0.003938296269680212,0.5960351592435484,0.752994194482852
276.27627627627623,0.8737965594552254,0.0226083759129835,-0.31492269832924874,0.6424556108683901,0.8190749684682418
279.27927927927925,0.8969448295609798,0.0,-0.11825622792878819,0.9267592365312671,0.8591379947919081
282.28228228228227,0.8467052502734517,0.0558690572304129,0.10328020876842772,0.8217723027980641,0.68277857773035
285.2852852852853,0.9358449562586606,0.0,-0.18847840417966136,0.7174863467011512,0.9389805307238467
288.2882882882883,0.9278313945318223,0.0,-0.10409975301433304,0.4570848349775079,0.9055508242792089
291.29129129129126,0.9106581542855154,0.0,-0.15058635798922146,0.5343225697196415,0.8290062344569543
294.2942942942943,0.8829222617151069,0.0114045218420304,-0.6138639939278439,0.8743510089727112,0.8474493557568689
297.2972972972973,0.912933389700617,0.0,-0.14649525006060538,0.6229624355765289,0.7760786296764162
300.3003003003003,0.8614679218290885,0.0377445542500897,-0.38996587513778685,0.4327718899989168,0.9517070880461566
303.30330330330327,0.9258549311678876,0.0,-0.26225741010173653,0.7275933243090998,0.8715696141620944
306.3063063063063,0.9587599232548562,0.0,-0.2474869327611134,0.5641067233213621,0.8290655689999362
309.3093093093093,0.9355733285548746,0.0,-0.3763839842060331,0.5343013045242603,0.9424257420197685
312.3123123123123,0.8624630880759775,0.036522763631794,-0.44561024891005385,0.8030659348944943,0.7833567165520638
315.3153153153153,0.9069167871871043,0.0,-0.7104261570563332,0.6703150874441255,0.9272845876786331
318.3183183183183,0.8393711708429096,0.0648732909150694,-0.404288712207972,0.5682078416185649,0.9288309934021823
321.3213213213213,0.9150002216859815,0.0,-0.5467476404980366,0.5167265637430073,0.9895631753609327
324.3243243243243,0.9095107579355293,0.0,-0.5139207241963945,0.5561187592238508,0.940672752260501
327.3273273273273,0.8142969784041894,0.095657507299756,-0.46006086228891513,0.6838538618935632,0.9111967807106581
330.3303303303303,0.8422358897246477,0.0613562035292144,-0.8247112961625845,0.5094587500490634,0.9379232883777453
333.3333333333333,0.8769400878448657,0.0187489870854233,-0.5166205463374445,0.6166213875616842,1.0453660595740422
336.3363363363364,0.8749563501671082,0.0211844717006023,-0.48209530663671574,0.6337773009753701,0.9501118424611446
339.33933933933935,0.8365077089417173,0.0683888350743096,-0.7932895410107024,0.5681610141530303,0.9879443986620159
342.3423423423423,0.8999792587215077,0.0,-1.0412418064971936,0.32288889634944773,0.7657657285307136
345.3453453453453,0.8925707325703105,0.0,-0.45456134248917673,0.5440704996070059,0.9922554302322231
348.34834834834834,0.8724276034211442,0.0242890776495309,-0.7128899943166935,0.7405938353598167,1.0282138441962099
351.3513513513513,0.8473883117736242,0.0550304454555071,-0.7706248968471152,0.7813569116813199,0.9183719729714431
354.3543543543543,0.918526484028399,0.0,-0.8771915040917069,0.233273311331647,1.0130799579246712
357.35735735735733,0.9407035013498838,0.0,-1.0065165199085138,0.35704391658492785,0.9800135947757392
360.3603603603604,0.8508818041621383,0.0507413970289585,-1.0421492982955507,0.43515485620293975,0.9117474990596106
363.36336336336336,0.8427548586758267,0.0607190523017492,-0.946347670102488,0.3058398702024213,0.9652551019162365
366.3663663663663,0.8846230959711419,0.0093163648694687,-0.9864519857520218,0.4760974486716296,1.2083882307901674
369.3693693693693,0.8467923946639911,0.055762067871468,-1.0838912396078941,0.687145795766651,0.9736201619653003
372.3723723723724,0.8522747677913523,0.0490312205643516,-1.2010752583936555,0.4462521579586542,0.9493859915811423
375.37537537537537,0.8844772460791716,0.0094954284482887,-1.0639529285521612,0.8797628643817059,1.0510909704321652
378.37837837837833,0.7728218345484911,0.146577584034438,-1.3023677634791067,0.30832226776371374,0.9553836749540044
381.38138138138135,0.9003237469569136,0.0,-1.4098063146808222,0.11194610770143475,1.1087191647989771
384.3843843843844,0.8454747119763804,0.0573798200316183,-1.4085055736589445,0.42170717043496053,1.1127925573579445
387.3873873873874,0.82146378098867,0.0868586436040984,-1.4754662120291429,0.4013670024675863,1.033959918777717
390.3903903903904,0.8301239493799466,0.0762263371664565,-1.149647381495412,-0.04402270510490423,1.0263957338594016
393.39339339339335,0.8275934685093654,0.0793330721437706,-1.397485126987322,0.27838416572584185,1.1277800450469442
396.3963963963964,0.7538152056784261,0.1699125000964195,-1.185128838401452,0.09691163580718419,1.1186843498439423
399.3993993993994,0.8802298417542254,0.0147100735114127,-1.2782481493128155,0.2631164027975056,1.0941365826471596
402.4024024024024,0.815890963349574,0.0937005319119114,-1.0926577690754142,0.2639069426910001,1.0691595487294017
405.40540540540536,0.8269440400430693,0.080130391797502,-1.284869126571238,0.4134666620450651,1.083941594361632
408.4084084084084,0.8421846740897944,0.0614190822516081,-1.308474018320767,0.024830390076821172,0.9812926038272327
411.4114114114114,0.756210579312184,0.1669716396701469,-1.5516677619574306,0.19837973965516462,1.1860886670365056
414.4144144144144,0.8112843540089021,0.0993561820027184,-1.778896802772037,0.34741735716763006,1.2653454558891368
417.41741741741737,0.775144652961367,0.1437258014767718,-1.4244166168544936,0.10023611868301795,1.0920948912338118
420.4204204204204,0.814412857960961,0.0955152390548688,-1.3712231836032198,0.4172838607645954,1.0900379199510037
423.4234234234234,0.6870192716003288,0.2519195475139097,-1.6538058687928479,0.24700971363210114,1.0964412129394332
426.4264264264264,0.7631842237746744,0.158409921056563,-1.7030385316879533,-0.22444011507321598,1.202659394989828
429.4294294294294,0.7360819051920434,0.1916841188921846,-1.7145618204208486,0.40829980978552644,1.2378407922233874
432.4324324324324,0.7714947771552798,0.1482068457563201,-1.79546110442203,-0.06024272429594695,1.1401364534341867
435.4354354354354,0.7661393386540796,0.1547818522319521,-1.5272470141707613,0.283664462197289,1.0632417680613728
438.4384384384384,0.7111328691788393,0.2223146775870198,-1.7693420080545526,0.027591173057603766,1.1924711444543818
441.44144144144144,0.7037533487929993,0.2313747002748132,-1.6562187689105112,-0.06822864736923819,1.1556016646193468
444.4444444444444,0.7209082381159235,0.2103132114048171,-1.7556950937950393,-0.04992895302555314,1.1535846317678118
447.4474474474474,0.6814107505601723,0.2588052697847347,-1.9811866743739404,-0.10621366137206538,1.1861604289553154
450.4504504504504,0.7445852114476535,0.1812443960417796,-1.5687516145499167,0.10580237451382687,1.2815221371732217
453.4534534534535,0.6874836180886805,0.2513494576571846,-1.9366099101201923,0.1632897218716829,1.2060532207152599
456.4564564564564,0.5762148121465805,0.3879569678435477,-2.060756662701726,0.058960236567465886,1.1643708364445196
459.4594594594594,0.6712842163655421,0.2712378703813956,-1.7400803443659436,-0.06653921078463917,1.1985721225009554
462.4624624624624,0.6360614947069236,0.3144816912081867,-1.8928493025181972,-0.2217036867583721,1.203939292721682
465.4654654654655,0.6035944664126658,0.3543422780175455,-2.0862368233312467,0.0288732948549608,1.175182170167538
468.4684684684684,0.6111731352777642,0.3450377557354718,-2.2228148758802093,-0.20740971463993338,1.201460350593277
471.4714714714714,0.657431218267051,0.2882455443905518,-2.3246512885001036,-0.006527902738643082,1.2723474128612928
474.4744744744745,0.6983628917060526,0.2379926999484811,-2.213937775658656,-0.25285596914556624,1.2500231679768128
477.4774774774775,0.6481575125615046,0.2996311060123328,-1.958222282419458,-0.23672998210946006,1.3364047700335815
480.4804804804804,0.6017266421502326,0.356635452818841,-2.137048508802835,-0.21591780456541898,1.1701340479732312
483.4834834834834,0.6358943423974872,0.3146869083004406,-1.7994812190800946,-0.0015558548503384084,1.1532612659139758
486.48648648648646,0.5894092453438614,0.3717578305189434,-1.998534421366351,-0.15837879013696407,1.2138163628764418
489.4894894894895,0.5704770681473392,0.3950013403897129,-1.7638777259502652,0.02162564368602248,1.1865468383101152
492.4924924924925,0.5422945822267197,0.4296016868199732,-2.0007489257706497,-0.4536808615151999,1.396599301568996
495.49549549549545,0.508388666550506,0.4712288318396344,-1.8108415317664022,-0.2290407806692592,1.1819132445320115
498.49849849849846,0.5541663886132835,0.4150263716797446,-1.7872914315151873,-0.1820115743336874,1.1241824778808756
501.5015015015015,0.5666853058566471,0.3996565822732244,-1.794219140337158,-0.43305369786397974,1.3720573107199825
504.5045045045045,0.5464067505920788,0.4245530743440637,-1.7396005765740687,-0.30246497847025966,1.1949936696359613
507.50750750750746,0.5233880652866394,0.4528136929488485,-1.7853160608198595,-0.7480865790965721,1.3657381722224085
510.51051051051047,0.49169492710482005,0.4917241554127274,-1.700326179393812,-0.3419729183302232,1.3387689791768778
513.5135135135134,0.5447628777522527,0.4265712983540209,-1.347896353604462,-0.26214468946488356,1.2142095950498817
516.5165165165165,0.45603122370519195,0.5355093806085769,-1.5741293912076924,-0.48385902627055466,1.1603654962925323
519.5195195195195,0.5308600654740482,0.4436401304838653,-1.3572422933922295,-0.44573027869528997,1.281526982316366
522.5225225225225,0.44792809094188324,0.5454578004027207,-1.3206760302354923,-0.3230166907370258,1.2533553747390265
525.5255255255255,0.4474963115322665,0.5459879068381954,-1.425786984082855,-0.09818797626146289,1.2641313226164683
528.5285285285285,0.40770928693865915,0.5948354371180167,-1.288469724270315,-0.309499500613752,1.2572776290486554
531.5315315315315,0.43624274405195174,0.5598041945316212,-1.375857970227709,-0.5068263721498405,1.2283143791398856
534.5345345345345,0.4855151147374615,0.4993112664073671,-1.416559060015198,-0.12301808261281053,1.2130476547186604
537.5375375375376,0.45584324115620417,0.5357401715095691,-1.430338699055964,-0.4788513069410151,1.2894375661422008
540.5405405405405,0.46365945414876536,0.5261440103307055,-1.4655274545535324,-0.34959932133880617,1.400766165268166
543.5435435435435,0.433967695611963,0.5625973286927081,-1.4645590895895746,-0.5225896350700387,1.3838686390213326
546.5465465465466,0.3565703361242787,0.6576200125895162,-0.9886298528713574,-0.5776396481573797,1.3096562708583799
549.5495495495495,0.3767884899984634,0.6327976768240514,-1.2649868912878488,-0.6091916441540692,1.3499455332216785
552.5525525525525,0.3471575068389987,0.6691763797274946,-1.2261587745234652,-0.5010515810053977,1.3541494496361195
555.5555555555555,0.4217239659424711,0.5776292633969823,-1.0542958578939858,-0.9766052866280364,1.388010248347592
558.5585585585585,0.3073335525213978,0.7180692495578208,-1.6320093128586226,-0.6589055160684183,1.2279559259365624
561.5615615615616,0.38094567827153236,0.6276937922757135,-1.0878827626509087,-0.3992935185612183,1.3342079495334962
564.5645645645645,0.36933077271445647,0.6419537038094774,-1.07119626862222,-0.8115453493506974,1.254646709207324
567.5675675675675,0.3958350287492628,0.6094137623982174,-1.066333570040731,-0.9521923135335428,1.3424200359902023
570.5705705705706,0.2929405427332844,0.7357399094934118,-1.145046053112848,-0.7718317212173983,1.3057856831486592
573.5735735735735,0.32688579180382804,0.6940644738767492,-1.0874476985708814,-0.7073671330488404,1.2887668080514227
576.5765765765766,0.3789988725716902,0.6300839345731912,-0.8189955967030307,-0.6336117964622078,1.201914392386456
579.5795795795796,0.2490770423822568,0.7895922315371174,-0.7353634097475023,-0.7868180461989758,1.2457929972065758
582.5825825825825,0.19982501856834112,0.8500601792956255,-0.8226203924554605,-0.9048174005259668,1.3172194971709434
585.5855855855856,0.1738439464099294,0.8819577947097762,-0.8738843673477433,-0.6710817154821758,1.2101548488073397
588.5885885885886,0.2674635760525377,0.767018621940176,-0.8567174480270047,-0.6747530485870012,1.3011530578538175
591.5915915915915,0.1497380945218037,0.9115531550578656,-0.8783899477308522,-0.9734338690747601,1.4146364616532516
594.5945945945946,0.19922715935965354,0.8507941860754169,-0.9954573017176958,-0.8817763616936695,1.3875813340109966
597.5975975975975,0.22012857092207427,0.8251329976700292,-0.7362899844065176,-0.8472628695558714,1.3034575280973677
600.6006006006006,0.19776053523493542,0.8525947973820689,-0.8847359673925206,-0.7954889700108546,1.2700920833632912
603.6036036036036,0.19542076441513936,0.855467392835869,-1.0108934753318919,-0.9473809472936915,1.4213955792014075
606.6066066066065,0.17499958049972072,0.880538993686828,-0.7211585676212147,-0.7845793597534366,1.3275636492804963
609.6096096096096,0.20586196159768888,0.842648472578783,-0.7455310241277849,-0.7362621380815842,1.3880989864683242
612.6126126126126,0.1028108461184582,0.9691669176034424,-0.6919980439104166,-0.5664665216344618,1.2724560640146085
615.6156156156155,0.10182450219209407,0.9703778768370496,-0.6627191638691301,-0.9306176836688065,1.302143282367532
618.6186186186186,0.08571784641263769,0.990152423034708,-0.7927294566566406,-0.9271008633668869,1.3290336997547327
621.6216216216216,0.13877557097124152,0.9250121208023254,-0.6510715963022438,-1.043470149291662,1.3845782108274816
624.6246246246246,0.12940908575560311,0.9365115901609844,-0.6340923766137375,-0.7451887679485157,1.4126311183689193
627.6276276276276,0.09888707873865962,0.9739842254532604,-0.7684630423110885,-0.8847675400681309,1.4124781995125084
630.6306306306305,0.1353114781906166,0.9292650745912066,-0.42307199232708054,-1.0004375415868059,1.3190288133764319
633.6336336336336,0.05136387538330631,1.0,-0.31804081961789743,-1.1674657112899698,1.2939389163561181
636.6366366366366,0.17946209361955046,0.8750602541487122,-0.45736587165901105,-1.1479332128393505,1.4121731284796322
639.6396396396397,0.18581327541860593,0.867262748594807,-0.4333077484568726,-1.184824908827912,1.364072895809502
642.6426426426426,0.16594172182983452,0.8916595544768575,-0.38605137074747126,-1.1347982647177068,1.342387659562396
645.6456456456456,0.22073960452189173,0.8243828163590632,-0.3114070780583431,-1.290409641652632,1.3297290065301888
648.6486486486486,0.09288303824671354,0.9813555368978144,-0.5040791475787828,-1.0397444215702567,1.3769535637171144
651.6516516516516,0.15114873574930143,0.9098212753614576,-0.3038521438603006,-1.246931298055479,1.3099534923207963
654.6546546546546,0.15469716803864794,0.90546477583755,-0.3437274247667774,-1.2955246561526317,1.3424745599139751
657.6576576576576,0.2261372656704414,0.8177559720778661,-0.41072920895803033,-1.1470252598600548,1.473291119028295
660.6606606606606,0.16607146605649334,0.8915002642282128,-0.24881107749721143,-1.1535300406386835,1.270513681108465
663.6636636636637,0.2517439050757504,0.7863180571673787,-0.3399574198755661,-1.358307660816406,1.375707882950987
666.6666666666666,0.28873331403911234,0.7409052299246794,-0.2298131352113084,-1.1296441512204414,1.352022441634546
669.6696696696696,0.2732177503698872,0.7599540774794358,-0.014531556248785557,-1.2832002512575755,1.374866611961436
672.6726726726727,0.26841125098093027,0.7658551376074592,0.15669354249490813,-1.4055019677604097,1.251731593696672
675.6756756756756,0.22853321021073036,0.8148144107352935,-0.16970749954038028,-1.5328896834302606,1.2306271229203247
678.6786786786787,0.24614316060004104,0.7931942319545405,-0.26358141062744256,-1.4334618338854017,1.4114979107563768
681.6816816816817,0.34334438281949037,0.6738578479424757,0.14733792624101177,-1.3770373994207896,1.2143149104017568
684.6846846846846,0.3359648433566465,0.6829178940515864,-0.18200740883781547,-1.68093985852638,1.3339756634858937
687.6876876876877,0.31435766408592497,0.709445571214399,0.06174199501190344,-1.0380060690013913,1.3087583377779621
690.6906906906906,0.3105948539295905,0.7140652678347463,0.04341412256162626,-1.2876527171051646,1.3145729495627014
693.6936936936936,0.2567234429985415,0.7802045532814375,0.08827308509992253,-1.333390462103368,1.3616485530003872
696.6966966966967,0.30716715718174764,0.718273537299239,0.034238593783130676,-1.4748658141095228,1.4115088184756295
699.6996996996996,0.44011322809921755,0.5550523039686169,-0.10491390299399413,-1.4035829030555769,1.388026186604187
702.7027027027027,0.3215485461152103,0.7006171445790337,0.23949046995146636,-1.3223264576284053,1.2719626503857107
705.7057057057057,0.3927727400809038,0.6131734111777156,0.11463832528637113,-1.4353852685234596,1.2451148230141917
708.7087087087086,0.4373756376445338,0.5584133125887589,0.01731165940220336,-1.5840552499036324,1.3363408442691254
711.7117117117117,0.35645798281456004,0.6577579515722518,0.22130316671786898,-1.2488290931501715,1.2884958542345415
714.7147147147147,0.4262325963539047,0.5720939045006447,0.09630078903240619,-1.2550127097286132,1.2417755357468538
717.7177177177176,0.4679750464118591,0.5208456492217748,0.5979982139170529,-1.5561565566508773,1.2724768999754636
720.7207207207207,0.4412750475550297,0.553625909016314,0.3486315531808249,-1.5903790700871738,1.2032478214151647
723.7237237237237,0.5684902036367482,0.3974406638961656,0.13781301150851283,-1.8435629686478225,1.2676810887047496
726.7267267267267,0.3945395677070397,0.6110042324857066,0.2800711323722296,-1.5127859719268306,1.2375598166016777
729.7297297297297,0.5163473121170763,0.461457802609118,0.2192199837235118,-1.6663118994950217,1.3566339497609525
732.7327327327326,0.4768385088053795,0.5099637536270711,0.19920410690518375,-1.6238849420095476,1.1932049221769596
735.7357357357357,0.5258675872739756,0.4497695214735241,0.2234237246437274,-1.3861771222211896,1.28807732507924
738.7387387387387,0.5228637726012276,0.4534573802586619,0.33645233324642754,-1.735938174657949,1.401960538920834
741.7417417417417,0.4853972288628167,0.4994559978591429,0.45099552128937903,-1.9931993744005387,1.2181942106017298
744.7447447447447,0.5348472785345533,0.4387449287769144,0.41928515236975106,-1.6357746896431749,1.2813367660591044
747.7477477477477,0.46002156930624577,0.530610333002847,0.3881476812441073,-1.8338213268472725,1.2291699884521576
750.7507507507507,0.5703151246190883,0.3952001625303645,0.5199374299250017,-1.8628235828497033,1.2367754820120105
753.7537537537537,0.567846103882825,0.3982314413557608,0.6451398951883819,-1.8026073634313045,1.2062996201466512
756.7567567567567,0.5915614710134518,0.3691154889606551,0.4196679576820995,-1.870252685959268,1.2134716089865785
759.7597597597597,0.6183824120920612,0.3361867453601301,0.7375969603504666,-2.0557982794651926,1.2790088699929532
762.7627627627627,0.5998873803962842,0.3588935607104512,0.7745771207899895,-1.828193961226912,1.1374350318543989
765.7657657657658,0.6004585152664902,0.3581923640728235,0.4046915426080619,-2.078054895842344,1.2136712484184968
768.7687687687687,0.567940492422487,0.3981155581728312,0.5937020407173396,-1.7531500212391598,1.259752760267464
771.7717717717717,0.5840934955343161,0.3782841101901164,0.5607465504460826,-1.808398277874224,1.140647172256319
774.7747747747748,0.6705856941357615,0.2720954636827006,0.6931582237526596,-1.898189278809953,1.332855115439669
777.7777777777777,0.6897839573475739,0.2485252733219551,0.8790526810793258,-1.7253477296739206,1.3204900938482649
780.7807807807808,0.6304992158359799,0.3213106408054101,0.7946048887457406,-1.7749379412862623,1.1278926689268625
783.7837837837837,0.6508514028642458,0.296323749167287,0.5414040302312729,-2.2043206188758093,1.2624569436512014
