Sand Fraction,Water Saturation
0.6341527773081577,0.3192196980045939
0.6329495825639969,0.3206913492582838
0.6317460524910792,0.32216362190745046
0.630542532789335,0.3236360932654722
0.6293393684683036,0.32510834142097794
0.6281369037355117,0.3265799453744081
0.6269354818852176,0.3280504851741557
0.6257354451875567,0.32951954205224
0.624537134778123,0.3309866985594678
0.62334089054803,0.332451538700036
0.6221470510344833,0.33391364806552976
0.6209559533119052,0.3353726139682701
0.6197679328836457,0.33682802557396674
0.6185833235743202,0.3382794740336299
0.6174024574228053,0.3397265526146977
0.6162256645759353,0.34116885683133324
0.6150532731829298,0.34260598457384817
0.6138856092905903,0.3440375362372085
0.6127229967393034,0.3454631148485795
0.6115657570598819,0.3468823261938661
0.6104142093712809,0.348294778943206
0.6092686702792242,0.3497000847753733
0.6081294537757722,0.3510978585010512
0.6069968711398692,0.35248771818493063
0.6058712308389003,0.35386928526659506
0.6047528384312915,0.35524218468015034
0.603641996470189,0.3566060449725588
0.6025390044082453,0.3579604984206386
0.6014441585035473,0.359305181146688
0.6003577517267178,0.36063973323269716
0.5992800736692203,0.3619637988331072
0.5982114104528975,0.36327702628608044
0.597152044640777,0.36457906822324404
0.5961022551491691,0.3658695816778692
0.595062317161091,0.3671482281914515
0.5940325020410433,0.368414673918656
0.5930130772511663,0.3696685897305913
0.5920043062688085,0.3709096513163795
0.5910064485055295,0.37213753928298754
0.5900197592275686,0.3733519392532866
0.5890444894778007,0.3745525419623077
0.5880808859992116,0.37573904335166064
0.587129191159911,0.3769111446620856
0.5861896428797148,0.37806855252410704
0.5852624745583139,0.3792109790467593
0.5843479150050611,0.3803381419043555
0.583446188370391,0.38144976442126977
0.5825575140789011,0.38254557565470737
0.5816821067641149,0.3836253104754329
0.5808201762049454,0.3846887096464322
0.5799719272638834,0.3857355198994812
0.579137559826929,0.3867654940095974
0.5783172687452861,0.3877783908673496
0.5775112437788364,0.3887739755490024
0.5767196695414167,0.3897520193844722
0.5759427254479108,0.3907123000230753
0.5751805856631771,0.39165460149704334
0.5744334190528267,0.3925787142827888
0.5737013891358667,0.3934844353598997
0.5729846540392262,0.3943715682678449
0.572283366454177,0.39523992316037276
0.5715976735946634,0.39608931685758514
0.5709277171575549,0.3969195728956709
0.570273633284831,0.3977305215742845
0.5696355525277156,0.39852200000155286
0.569013599812765,0.39929385213669877
0.5684078944099246,0.40004592883026757
0.5678185499025619,0.4007780878619433
0.5672456741594852,0.4014901939759462
0.5666893693089557,0.40218211891399813
0.5661497317147002,0.402853741445848
0.5656268519539317,0.40350494739734893
0.5651208147973854,0.4041356296760779
0.564631699191371,0.40474568829449187
0.5641595782418509,0.4053350303906148
0.5637045192005448,0.4059035702462489
0.5632665834530655,0.4064512293027074
0.5628458265090882,0.4069779361740641
0.5624422979945543,0.40748362665791815
0.5620560416459112,0.40796824374367113
0.5616870953063888,0.40843173761831714
0.5613354909243123,0.40887406566974455
0.5610012545534485,0.409295192487551
0.5606844063553862,0.40969508986137343
0.5603849606039476,0.4100737367767357
0.5601029256916258,0.41043111940841676
0.5598383041380459,0.41076723111134483
0.5595910926004459,0.4110820724090222
0.5593612818861693,0.4113756509794867
0.5591488569671657,0.41164798163881705
0.5589537969964921,0.4118990863221892
0.5587760753268078,0.4121289940624944
0.5586156595308518,0.4123377409665258
0.5584725114238993,0.4125253701887457
0.5583465870881824,0.41269193190264414
0.5582378368992681,0.41283748326970193
0.5581462055543813,0.4129620884059685
0.5580716321026623,0.4130658183462713
0.5580140499773438,0.4131487510060695
0.5579733870298395,0.41321097114096733
0.5579495655657243,0.41325257030390483
0.5579425023825986,0.4132736468000405
0.5579521088098157,0.4132743056393466
0.5579782907500614,0.41325465848693294
0.5580209487227659,0.41321482361112083
0.5580799779093343,0.413154925829285
0.558155268200177,0.4130750964514871
0.5582467042435211,0.4129754732219207
0.5583541654959845,0.41285620025819003
0.5584775262748949,0.4127174279884477
0.5586166558123319,0.41255931308641236
0.5587714183108716,0.412382018404294
0.5589416730010162,0.41218571290365064
0.5591272742002799,0.41197057158420197
0.5593280713739163,0.41173677541062914
0.5595439091972606,0.41148451123738533
0.5597746276196633,0.41121397173154733
0.5600200619299918,0.4109253552937368
0.5602800428236764,0.4106188659771397
0.5605543964712758,0.41029471340465495
0.5608429445885332,0.409953112684203
0.5611455045079025,0.4095942843222259
0.5614618892515129,0.40921845413541086
0.5617919076055486,0.4088258531606697
0.5621353641960147,0.40841671756340797
0.5624920595658596,0.4079912885441172
0.5628617902534284,0.40754981224332565
0.5632443488722179,0.40709253964494085
0.5636395241919013,0.4066197264780216
0.5640471012205961,0.40613163311701345
0.5644668612883428,0.40562852448048664
0.5648985821317645,0.40511066992841055
0.5653420379798771,0.4045783431580058
0.5657969996410179,0.40403182209820915
0.5662632345908608,0.4034713888027913
0.5667405070614859,0.40289732934216665
0.5672285781314722,0.40230993369393325
0.567727205816979,0.4017094956321851
0.568236145163784,0.40109631261563383
0.5687551483402439,0.4004706856745841
0.5692839647311442,0.399832919296801
0.5698223410324034,0.3991833213123122
0.5703700213465992,0.3985222027771866
0.5709267472792786,0.39784987785633086
0.5714922580360212,0.3971666637053475
0.5720662905202165,0.3964728803514961
0.572648579431524,0.3957688505738014
0.5732388573649755,0.39505489978235175
0.5738368549106898,0.3943313558968305
0.574442300754158,0.3935985492243259
0.5750549217770679,0.3928568123364612
0.5756744431586269,0.39210647994589204
0.5763005884773522,0.39134788878221316
0.576933079813286,0.3905813774673206
0.577571637850603,0.38980728639027334
0.5782159819805711,0.3890259575817006
0.5788658304048301,0.38823773458779753
0.5795209002389501,0.3874429623439579
0.5801809076162316,0.38664198704808594
0.5808455677917131,0.3858351560336346
0.5815145952463463,0.3850228176424154
0.5821877037913007,0.3842053210972248
0.5828646066723657,0.38338301637433375
0.5835450166744056,0.3825562540758846
0.5842286462258354,0.38172538530224237
0.5849152075030783,0.3808907615243453
0.5856044125349678,0.3800527344560999
0.5862959733070556,0.37921165592686734
0.586989601865793,0.37836787775408454
0.5876850104225413,0.3775217516160679
0.588381911457381,0.37667362892504236
0.5890800178226794,0.3758238607004432
0.5897790428463788,0.37497279744253426
0.590478700434974,0.37412078900638807
0.5911787051761335,0.37326818447627236
0.5918787724409381,0.3724153320404877
0.5925786184856932,0.37156257886670135
0.5932779605532819,0.37071027097781983
0.5939765169740219,0.36985875312844546
0.5946740072659923,0.36900836868196113
0.5953701522347921,0.36815945948828516
0.5960646740726969,0.3673123657623407
0.5967572964571798,0.36646742596328225
0.5974477446487575,0.36562497667452165
0.598135745588133,0.3647853524845971
0.5988210279925956,0.36394888586892493
0.599503322451647,0.36311590707247876
0.6001823615218181,0.3622867439934338
0.6008578798206468,0.3614617220678214
0.6015296141197767,0.36064116415523056
0.6021973034371535,0.35982539042559875
0.6028606891282767,0.35901471824713144
0.6035195149764838,0.3582094620753893
0.604173527282228,0.35740993334358184
0.6048224749513231,0.3566164403541061
0.6054661095821224,0.3558292881713694
0.6061041855516017,0.35504877851593103
0.6067364601003159,0.35427520966000264
0.6073626934162003,0.35350887632434197
0.6079826487171885,0.3527500695765766
0.608596092332614,0.35199907673099334
0.6092027937833716,0.3512561812498265
0.6098025258608102,0.3505216626460827
0.6103950647043261,0.3497957963879313
0.6109801898776344,0.3490788538046982
0.6115576844436889,0.348371101994493
0.6121273350382269,0.3476728037335004
0.6126889319419117,0.34698421738697105
0.6132422691510484,0.3463055968219386
0.6137871444468503,0.3456371913216949
0.6143233594632292,0.344979245502053
0.6148507197530892,0.3443319992294255
0.6153690348530989,0.3436956875407474
0.6158781183469219,0.34307054056527
0.616377787926883,0.34245678344825353
0.6168678654540487,0.34185463627658375
0.6173481770167025,0.3412643140063376
0.6178185529871942,0.3406860263923238
0.6182788280771463,0.3401199779196206
0.6187288413909947,0.3395663677371351
0.6191684364778499,0.33902538959320566
0.619597461381659,0.3384972317732698
0.6200157686896522,0.3379820770396179
0.6204232155790576,0.33748010257325245
0.620819663862069,0.33699147991787404
0.6212049800290529,0.33651637492600994
0.6215790352899764,0.3360549477073052
0.6219417056140484,0.33560735257899277
0.622292871767557,0.3351737380185578
0.6226324193498911,0.33475424661861297
0.6229602388277363,0.3343490150439989
0.6232762255674331,0.3339581739911225
0.6235802798654876,0.33358184814954794
0.6238723069772243,0.33322015616585104
0.6241522171435725,0.3328732106097493
0.6244199256159793,0.33254111794251634
0.624675352679438,0.3322239784876936
0.6249184236736318,0.3319218864041046
0.625149069012177,0.3316349296611823
0.62536722419997,0.3313631900166152
0.6255728298486256,0.3311067429963196
0.6257658316900088,0.3308656578767422
0.6259461805878501,0.3306399976694992
0.6261138325474481,0.3304298191083542
0.6262687487234524,0.33023517263853913
0.6264108954257279,0.3300561024084187
0.6265402441232999,0.32989264626350184
0.6266567714463779,0.32974483574279756
0.6267604591864627,0.3296126960775177
0.6268512942945338,0.32949624619212325
0.6269292688773221,0.3293954987077133
0.6269943801916711,0.3293104599477517
0.6270466306369868,0.329241129946131
0.6270860277457851,0.3291875024575643
0.6271125841723377,0.32914956497030434
0.6271263176794237,0.32912729872117946
0.6271272511231938,0.32912067871294143
0.6271154124361531,0.32912967373391644
0.6270908346082696,0.32915424637995044
0.6270535556662185,0.3291943530786384
0.6270036186507701,0.32924994411582875
0.6269410715923299,0.329320963664389
0.6268659674846445,0.3294073498152229
0.6267783642566795,0.3295090346105247
0.6266783247426873,0.32962594407925633
0.6265659166504687,0.32975799827483493
0.6264412125278515,0.3299051113150125
0.6263042897273894,0.3300671914239346
0.6261552303693034,0.3302441409763571
0.6259941213026764,0.33043585654400864
0.625821054064916,0.3306422289440744
0.6256361248395061,0.33086314328978644
0.6254394344120583,0.33109847904309814
0.6252310881246844,0.3313481100694231
0.6250111958287066,0.3316119046944159
0.624779871835723,0.33188972576277365
0.62453723486705,0.33218143069903405
0.6242834080015589,0.3324868715703479
0.6240185186219273,0.3328058951511998
0.623742698359328,0.333138342990053
0.6234560830365754,0.333484051477893
0.6231588126097495,0.3338428519186418
0.6228510311083245,0.3342145706014174
0.6225328865738212,0.33459902887460957
0.6222045309970087,0.3349960432217441
0.6218661202536777,0.3354054253391058
0.6215178140390123,0.33582698221509133
0.6211597758005842,0.3362605162112605
0.6207921726699942,0.3367058251450559
0.6204151753931888,0.3371627023741591
0.6200289582594752,0.3376309368824505
0.6196336990292682,0.338110313367542
0.6192295788605878,0.33860061232984695
0.6188167822343422,0.33910161016315504
0.6183954968784215,0.3396130792466771
0.6179659136906324,0.34013478803852587
0.6175282266604993,0.34066650117059555
0.6170826327899697,0.34120797954480636
0.6166293320130417,0.34175898043067604
0.6161685271143571,0.3423192575641828
0.6157004236467785,0.3428885612478806
0.6152252298479925,0.34346663845223163
0.614743156556162,0.3440532329181151
0.6142544171246637,0.34464808526047563
0.6137592273359412,0.3452509330730715
0.6132578053145087,0.3458615110342831
0.6127503714391322,0.34647955101394273
0.6122371482542296,0.3471047821811452
0.6117183603805139,0.3477369311129975
0.6111942344249208,0.3483757219042695
0.6106649988898485,0.34902087627790185
0.6101308840817482,0.3496721136963313
0.6095921220190971,0.350329151473591
0.6090489463397878,0.3509917048881447
0.6085015922079708,0.35165948729641094
0.6079502962203848,0.35233221024693684
0.6073952963122061,0.3530095835951774
0.6068368316624589,0.35369131561883743
0.6062751425990147,0.35437711313373477
0.6057104705032216,0.3550666816101384
0.6051430577141967,0.3557597252895411
0.604573147432818,0.3564559473018215
0.6040009836254496,0.35715504978275225
0.6034268109274412,0.3578567339918099
0.6028508745464308,0.35856070043024363
0.6022734201654931,0.35926664895935834
0.6016946938461658,0.3599742789189672
0.6011149419313904,0.36068328924597143
0.6005344109484059,0.36139337859302145
0.5999533475116282,0.3621042454472157
0.5993719982255545,0.3628155882487939
0.5987906095877261,0.3635271055097792
0.5982094278917872,0.36423849593252583
0.5976286991306763,0.36494945852812843
0.5970486688999845,0.3656596927346484
0.5964695823015181,0.366368898535114
0.5958916838470996,0.3670767765752496
0.5953152173626449,0.367783028280891
0.5947404258925518,0.368487355975043
0.5941675516044337,0.3691894629945357
0.5935968356942347,0.36988905380623666
0.5930285182917643,0.370585834122774
0.5924628383666806,0.37127951101773143
0.5919000336349626,0.37196979304026684
0.5913403404659043,0.3726563903291177
0.5907839937896632,0.3733390147259468
0.5902312270054004,0.374017379887988
0.5896822718900456,0.37469120139995044
0.5891373585077186,0.3753601968851391
0.5885967151198451,0.37602408611575
0.5880605680959953,0.37668259112230135
0.5875291418254824,0.3773354363021571
0.5870026586297521,0.377982348527105
0.5864813386755942,0.37862305724994805
0.585965399889211,0.3792572946100704
0.5854550578711737,0.3798847955379387
0.5849505258122966,0.38050529785849935
0.5844520144104615,0.38111854239343435
0.583959731788425,0.3817242730622371
0.5834738834126347,0.3823222369820714
0.5829946720130891,0.38291218456637593
0.5825222975042671,0.38349386962217796
0.582056956907159,0.38406704944608083
0.5815988442724273,0.3846314849188886
0.581148150604724,0.38518694059883357
0.5807050637881953,0.38573318481337193
0.5802697685131986,0.3862699897495134
0.5798424462042613,0.38679713154265144
0.5794232749493066,0.38731439036386167
0.579012429430172,0.387821550505635
0.5786100808544485,0.3883184004660149
0.5782163968886644,0.38880473303110685
0.5778315415928371,0.3892803453559297
0.5774556753564194,0.3897450390435794
0.577088954835664,0.3901986202226742
0.5767315328924271,0.3906408996230553
0.5763835585344363,0.3910716926497117
0.5760451768570438,0.39149081945490455
0.5757165289864862,0.39189810500846317
0.5753977520246729,0.39229337916622525
0.5750889789955228,0.3926764767365995
0.5747903387928701,0.39304723754522175
0.5745019561299571,0.39340550649768374
0.5742239514905342,0.3937511336403098
0.5739564410815838,0.3940839742189591
0.5736995367876888,0.39440388873583165
0.573453346127057,0.39471074300425746
0.5732179722092243,0.39500440820144733
0.5729935136944472,0.3952847609191872
0.572780064754803,0.3955516832124553
0.5725777150370105,0.3958050626459462
0.5723865496269854,0.3960447923384828
0.572206649016144,0.39627077100529934
0.5720380890694678,0.39648290299818256
0.5718809409953401,0.396681098343452
0.5717352713171664,0.3968652727777683
0.5716011418467903,0.3970353477817547
0.5714786096597124,0.39719125061141997
0.5713677270721239,0.3973329143273696
0.5712685416197623,0.39746027782179655
0.571181096038597,0.39757328584323853
0.5711054282473531,0.3976718890190956
0.5710415713318792,0.3977560438758967
0.5709895535313652,0.39782571285730967
0.5709493982264155,0.39788086433988623
0.5709211239289826,0.3979214726465374
0.5709047442741645,0.3979475180577328
0.570900268013868,0.3979589868204202
0.5709076990123434,0.3979558711546622
0.5709270362435902,0.39793816925798625
0.5709582737906338,0.39790588530744714
0.5710014008466777,0.39785902945940055
0.5710564017181269,0.39779761784698736
0.5711232558294831,0.39772167257533003
0.571201937730112,0.397631221714442
0.5712924171028763,0.3975262992898523
0.571394658774635,0.39740694527094944
0.5715086227286047,0.397273205557048
0.5716342641185764,0.39712513196118226
0.571771533284985,0.39696278219163433
0.5719203757728257,0.3967862198312016
0.5720807323514099,0.396595514314211
0.5722525390359529,0.39639074090129
0.5724357271109887,0.39617198065190123
0.5726302231555997,0.39593932039465213
0.5728359490704555,0.39569285269538895
0.5730528221066484,0.39543267582308816
0.5732807548963167,0.39515889371355656
0.5735196554850448,0.3948716159309525
0.5737694273660283,0.39457095762714434
0.5740299695159896,0.39425703949891855
0.5743011764328355,0.3939299877430544
0.574582938175038,0.39358993400928055
0.574875140402729,0.3932370153511316
0.5751776644204881,0.3928713741747214
0.575490387221815,0.3924931581854526
0.5758131815352644,0.3921025203326812
0.5761459158722287,0.39169961875235665
0.5764884545763541,0.3912846167076573
0.5768406578745648,0.3908576825276454
0.5772023819296855,0.39041898954396026
0.5775734788946367,0.38996871602557576
0.5779537969681853,0.38950704511164436
0.5783431804522297,0.38903416474245267
0.5787414698105999,0.388550267588514
0.5791485017293501,0.38805555097782213
0.5795641091785196,0.3875502168212953
0.5799881214753444,0.3870344715364361
0.5804203643488919,0.38650852596923513
0.5808606600060975,0.3859725953143469
0.5813088271991779,0.38542689903356875
0.5817646812943972,0.38487166077265
0.5822280343421606,0.38430710827646364
0.5826986951484093,0.3837334733025705
0.5831764693472903,0.383150991533209
0.5836611594750768,0.3825599024857403
0.58415256504531,0.3819604494215841
0.5846504826251339,0.38135287925367617
0.5851547059127986,0.38073744245248414
0.585665025816301,0.3801143929506125
0.5861812305331333,0.37948398804603584
0.5867031056311143,0.3788464883039913
0.5872304341302688,0.3782021574575705
0.5877629965857282,0.37755126230704444
0.5883005711716213,0.3768940726179591
0.5888429337659249,0.3762308610180398
0.5893898580362396,0.3755619028929416
0.5899411155264668,0.3748874762808828
0.5904964757443462,0.3742078617662036
0.5910557062498286,0.3735233423718842
0.5916185727442479,0.3728342034510668
0.59218483916026,0.3721407325776176
0.5927542677525173,0.3714432194357701
0.5933266191890432,0.37074195570889174
0.5939016526432745,0.3700372349674127
0.5944791258867375,0.36932935255595895
0.595058795382322,0.36861860547973146
0.5956404163781241,0.3679052922901724
0.5962237430018148,0.36718971296996156
0.5968085283555083,0.3664721688173841
0.5973945246110896,0.3657529623301135
0.597981483105967,0.3650323970884513
0.5985691544392175,0.36431077763806735
0.5991572885680854,0.36358840937228387
0.5997456349048003,0.36286559841394633
0.6003339424136795,0.3621426514969246
0.6009219597084791,0.36141987584728896
0.6015094351499541,0.3606975790642036
0.6020961169435987,0.3599760690005829
0.6026817532375226,0.35925565364355283
0.6032660922204328,0.3585366409947639
0.6038488822196832,0.3578193389505975
0.6044298717993539,0.35710405518231164
0.6050088098583266,0.3563910970161705
0.6055854457283184,0.3556807713135994
0.6061595292718378,0.35497338435141407
0.606730810980026,0.35426924170216423
0.6072990420703498,0.3535686481146388
0.6078639745841058,0.35287190739457525
0.6084253614837043,0.3521793222856183
0.6089829567496924,0.3514911943505711
0.6095365154774838,0.35080782385298453
0.6100857939737584,0.3501295096391275
0.6106305498524932,0.3494565490203807
0.6111705421305937,0.34878923765610137
0.6117055313230867,0.3481278694369985
0.6122352795378384,0.34747273636906423
0.6127595505697679,0.34682412845810373
0.6132781099945129,0.34618233359490747
0.6137907252615203,0.3455476374411069
0.6142971657865228,0.3449203233157581
0.6147972030433669,0.3443006720826943
0.6152906106551612,0.3436889620386899
0.6157771644847064,0.34308546880247764
0.6162566427241779,0.3424904652046596
0.6167288259840236,0.3419042211785554
0.6171934973810461,0.3413270036520257
0.617650442625635,0.34075907644031267
0.6180994501081172,0.34020070013993875
0.6185403109841927,0.3396521320237013
0.618972819259424,0.33911362593680394
0.6193967718727462,0.33858543219416326
0.6198119687789684,0.3380677974789296
0.6202182130302337,0.33756096474225916
0.6206153108564085,0.3370651731043772
0.6210030717443689,0.3365806577569671
0.6213813085161553,0.33610764986692393
0.6217498374059673,0.33564637648150825
0.6221084781359668,0.3351970604349357
0.6224570539908625,0.334759920256438
0.6227953918912472,0.334335170079831
0.6231233224656589,0.33392301955462134
0.6234406801213419,0.3335236737586895
0.6237473031136747,0.33313733311257937
0.6240430336142454,0.33276419329542706
0.6243277177775433,0.33240444516256357
0.6246012058062438,0.33205827466481913
0.6248633520150602,0.3317258627695637
0.6251140148931393,0.33140738538351083
0.6253530571649768,0.3311030132773162
0.6255803458498264,0.330812912012
0.6257957523195836,0.33053724186721944
0.6259991523551197,0.3302761577714222
0.6261904262010429,0.33002980923390474
0.6263694586188694,0.32979834027880395
0.6265361389385786,0.3295818893810469
0.6266903611085367,0.32938058940428344
0.626832023743766,0.32919456754082654
0.6269610301725437,0.32902394525362344
0.6270772884813091,0.32886883822028046
0.6271807115578634,0.328729356279164
0.6272712171328451,0.3286056033775978
0.6273487278194619,0.3284976775221791
0.6274131711514666,0.32840567073123156
0.6274644796193589,0.3283296689894147
0.6275025907048021,0.32826975220450927
0.6275274469132339,0.3282259941663935
0.6275389958046675,0.3281984625082302
0.6275371900226605,0.3281872186698779
0.627521987321448,0.3281923178635425
0.6274933505912211,0.32821380904168396
0.6274512478815464,0.32825173486719017
0.6273956524229122,0.32830613168583356
0.6273265426463934,0.3283770295010185
0.6272439022014275,0.32846445195083396
0.6271477199716904,0.3285684162874199
0.6270379900890697,0.3286889333586578
0.6269147119457228,0.32882600759219216
0.626777890204219,0.328979636981794
0.6266275348057572,0.3291498130760695
0.6264636609764558,0.3293365209695228
0.6262862892317104,0.3295397392959768
0.6260954453786167,0.32975944022435605
0.6258911605164545,0.32999558945683727
0.6256734710352339,0.3302481462293673
0.6254424186122984,0.330517063314553
0.6251980502069892,0.330802287026922
0.6249404180533661,0.3311037572305562
0.6246695796509909,0.331421407349096
0.6243855977537695,0.3317551643781138
0.6240885403568603,0.33210494889985637
0.6237784806816495,0.33247067510034845
0.6234554971587948,0.3328522507888589
0.6231196734093473,0.3332495774197195
0.622771098223951,0.3336625501164948
0.6224098655401316,0.334091057698492
0.6220360744176736,0.334534982709608
0.6216498290121019,0.33499420144950076
0.6212512385462675,0.33546858400707935
0.6208404172800513,0.3359579942963006
0.6204174844781943,0.33646229009426215
0.61998256437626,0.33698132308158
0.6195357861447468,0.33751493888503825
0.6190772838513555,0.33806297712249717
0.6186071964214268,0.33862527145004667
0.6181256675965605,0.3392016496113879
0.6176328458914306,0.3397919334894301
0.6171288845488091,0.340395939160083
0.6166139414928135,0.3410134769482304
0.6160881792803933,0.341644351485864
0.6155517650510725,0.34228836177236055
0.6150048704749611,0.3429453012368815
0.6144476716990576,0.34361495780287465
0.6138803492918562,0.344297113954657
0.6133030881862797,0.3449915468060565
0.6127160776209543,0.3456980281710895
0.6121195110798502,0.3464163246366512
0.6115135862303033,0.34714619763719357
0.6108985048594422,0.3478874035313672
0.6102744728090403,0.34863969368060044
0.6096416999088159,0.3494028145295893
0.609000399908202,0.350176507688671
0.6083507904066087,0.3509605100180547
0.6076930927822028,0.3517545537138785
0.6070275321192293,0.352558366396065
0.6063543371338955,0.35337167119794693
0.6056737400988491,0.354194186857628
0.6049859767662702,0.3550256278110531
0.6042912862896088,0.3558657042867531
0.6035899111439889,0.3567141224022308
0.6028820970453119,0.3575705842619592
0.6021680928680829,0.3584347880569537
0.6014481505619904,0.3593064281658877
0.6007225250672673,0.36018519525771536
0.5999914742288623,0.3610707763957652
0.5992552587094523,0.36196285514327164
0.5985141419013226,0.3628611116703048
0.5977683898371504,0.36376522286206436
0.5970182710997177,0.36467486242849767
0.5962640567305875,0.3655897010152067
0.5955060201377737,0.3665094063156033
0.5947444370024377,0.36743364318427535
0.5939795851846436,0.3683620737515237
0.593211744628203,0.36929435753903006
0.5924411972646474,0.37023015157661726
0.5916682269163538,0.3711691105200584
0.5908931191988664,0.37211088676989684
0.5901161614224396,0.37305513059123385
0.5893376424928438,0.3740014902344425
0.5885578528114633,0.37494961205676663
0.5877770841747252,0.37589914064476093
0.5869956296728908,0.3768497189375305
0.5862137835882486,0.377800988350727
0.5854318412927411,0.3787525889012563
0.5846500991450633,0.3797041593326566
0.5838688543872685,0.38065533724110084
0.5830884050409182,0.38160575920198014
0.5823090498028095,0.38255506089702424
0.5815310879403223,0.38350287724191384
0.5807548191864172,0.38444884251433953
0.5799805436343247,0.385392590482464
0.5792085616319608,0.38633375453374036
0.5784391736761078,0.38727196780404244
0.5776726803063968,0.3882068633070614
0.5769093819991277,0.38913807406392265
0.5761495790609668,0.3900652332329786
0.5753935715225587,0.39098797423972936
0.5746416590320881,0.3919059309068276
0.5738941407488328,0.39281873758412084
0.5731513152367403,0.3937260292786843
0.5724134803580725,0.3946274417848007
0.5716809331671487,0.3955226118138382
0.5709539698042317,0.39641117712398233
0.5702328853895872,0.39729277664977597
0.5695179739177615,0.39816705063142016
0.5688095281521091,0.3990336407437911
0.5681078395196114,0.3998921902251275
0.5674131980060213,0.4007423440053413
0.5667258920513726,0.40158374883390824
0.5660462084458917,0.4024160534072905
