Latitude,Longitude,Depth (m),Seismic Amplitude,Instantaneous Frequency,Impedance
0,0,120.04001333777924,969.0805270019599,100.62803827438348,7797.329590781804
0,0,121.04034678226074,788.5335980167262,101.94918300482324,7287.703936952709
0,0,122.04068022674224,2455.9139948731845,97.41128344397318,7981.858633394201
0,0,123.04101367122374,1194.3339440021398,102.28224570441667,7140.965187997927
0,0,124.04134711570522,1534.5144162644174,108.89208629292911,7738.077801697933
0,0,125.04168056018672,2865.278529243722,97.3599428764383,8219.657528023086
0,0,126.04201400466822,-1096.0906693632016,107.1194708564159,7265.860109463128
0,0,127.0423474491497,3757.497381442956,108.76091164193042,7393.631854843743
0,0,128.0426808936312,1901.1205822374202,97.19965186379609,7593.916749973108
0,0,129.0430143381127,1186.871148194893,94.01515711792837,7413.478810934196
0,0,130.0433477825942,1682.2255702396533,102.81023797868477,7099.822644571457
0,0,131.0436812270757,1771.6413385278545,98.57339919843639,7586.090733055346
0,0,132.04401467155716,-756.9298750642387,110.66345624253059,7247.330893217947
0,0,133.04434811603866,4094.108168003155,101.50448118365955,7708.599903248573
0,0,134.04468156052016,1925.4716986481624,97.32944977542931,7291.19507051012
0,0,135.04501500500166,2539.722251274571,95.61465259499147,8032.502829007763
0,0,136.04534844948316,3314.2326051779696,106.80997827994898,7333.04668652387
0,0,137.04568189396466,366.80595262532955,98.51453694851871,7471.904386085279
0,0,138.04601533844613,2620.351681867215,101.5996041506866,7813.078172880124
0,0,139.04634878292762,1520.2286059669054,106.16947721339169,7200.263879461278
0,0,140.04668222740912,3203.344739940532,98.97917506261994,7638.261321494943
0,0,141.04701567189062,-1246.2025804602897,101.18082601301809,7962.666334120674
0,0,142.04734911637212,1807.3984243670234,101.33763144205112,7088.778704189817
0,0,143.04768256085362,1063.1612822031307,104.84709938318899,7626.9139988401175
0,0,144.0480160053351,2627.0898654701373,104.39420183760498,7649.988846277195
0,0,145.04834944981658,2695.0153939334905,100.34991483822402,7807.071036258101
0,0,146.04868289429808,939.7141622039821,101.77873213642556,7201.939128183724
0,0,147.04901633877958,944.0460376388111,99.61159510577035,7177.387524244107
0,0,148.04934978326108,1857.4122694116134,94.09243146323539,7730.6071445767
0,0,149.04968322774258,689.499850726622,102.77850111926807,7663.620243583827
0,0,150.05001667222407,3308.4407089310807,110.96145897088759,7650.172863439875
0,0,151.05035011670554,1502.6051685045707,97.09190779771174,7679.4596379074455
0,0,152.05068356118704,-2293.167000966598,97.65535828759835,7372.017925307046
0,0,153.05101700566854,1515.9298846754039,97.17687131183798,7646.201617651135
0,0,154.05135045015004,531.1428913151703,105.16347239811712,7664.947417214679
0,0,155.05168389463154,-347.2117063272856,103.79294410992853,7363.220416539405
0,0,156.05201733911304,254.25292635982245,100.76783171130884,8137.7583620129835
0,0,157.0523507835945,2285.143663369846,96.98042819964112,7720.676051665334
0,0,158.052684228076,4124.577208887976,102.04241080048038,7221.635292953243
0,0,159.0530176725575,2611.9243623756392,93.76741954004656,7776.492591426428
0,0,160.053351117039,1242.8706650172098,102.31766634545787,7287.622174490323
0,0,161.0536845615205,2846.906284433063,105.96815877605488,7816.652223403496
0,0,162.054018006002,1484.784658478862,95.36454449689163,7928.605682705222
0,0,163.0543514504835,1141.835330561439,93.96795213035652,7335.322480219729
0,0,164.05468489496496,462.45301275846174,109.53773630742396,7871.040181220779
0,0,165.05501833944646,-423.53995061372086,98.59175198587154,7706.361787250673
0,0,166.05535178392796,1629.46880235898,107.34029274755838,7829.64572389031
0,0,167.05568522840946,2461.530304094698,100.90056852629493,8152.565737410389
0,0,168.05601867289096,2089.5546229800852,100.87078610202228,7510.411574535584
0,0,169.05635211737246,1620.5238954725062,103.88262701865696,7358.407326751439
0,0,170.05668556185393,835.7832065727497,97.28057257188632,7318.17401389327
0,0,171.05701900633542,3176.643197837718,102.37305590754158,7340.785424013537
0,0,172.05735245081692,298.3909985962857,99.8131264503877,7562.898163401177
0,0,173.05768589529842,3447.8888274634714,95.12810964192784,7688.874435392643
0,0,174.05801933977992,790.2223723523012,103.4279905670298,7670.036249468896
0,0,175.05835278426142,1174.5386119341429,100.43404449345303,7835.684151102938
0,0,176.05868622874289,112.59963118917904,100.97546272006389,7591.929910677744
0,0,177.05901967322438,1570.2022880528568,95.71978547966145,8024.589732983807
0,0,178.05935311770588,3794.744191125849,109.73759536999108,7509.632626587466
0,0,179.05968656218738,3114.6292979540435,106.17416779755246,8405.58059325798
0,0,180.06002000666888,3818.1734266130516,106.62137962092658,7777.730214332836
0,0,181.06035345115038,3143.048368175649,100.28338002230309,7333.38290980069
0,0,182.06068689563187,713.565062092027,93.17469242143922,7269.762594029482
0,0,183.06102034011334,1882.061957883264,111.59519711584869,7736.272234743013
0,0,184.06135378459484,1217.0635945073411,101.5351259978166,7524.991841294542
0,0,185.06168722907634,4392.281414309058,98.10661789219049,7806.730991842165
0,0,186.06202067355784,610.2329083662208,103.94462807915114,7735.002297708843
0,0,187.06235411803934,3754.899056462725,107.70622748119688,7571.682503261958
0,0,188.06268756252084,3762.659572969101,101.76537409519788,7339.993228360739
0,0,189.0630210070023,5176.474694806801,108.2835060497669,7140.077343097742
0,0,190.0633544514838,1826.2692861778305,107.31563323709918,7461.077191605636
0,0,191.0636878959653,3517.976136829306,96.52873094194936,7852.451482245024
0,0,192.0640213404468,5880.603096564323,98.55168968510709,7660.260133909285
0,0,193.0643547849283,1540.2337766579142,106.71832936424812,7222.810543778868
0,0,194.0646882294098,172.64516265149388,88.37758406324191,7648.986621870059
0,0,195.0650216738913,-336.36219630335916,101.20337175091396,7713.127724755596
0,0,196.06535511837276,3561.1060858517812,94.80649754306036,7332.875446698847
0,0,197.06568856285426,-324.3644239024347,99.58788787846092,7644.650376065086
0,0,198.06602200733576,1950.142603818883,100.48655977492734,7616.495626537468
0,0,199.06635545181726,3172.788501594518,100.19944166498064,7256.642088376722
0,0,200.06668889629876,2802.7166017865284,99.23936062839994,7707.369552552635
0,0,201.06702234078026,3171.1920025191616,96.52495197526373,7768.76886908086
0,0,202.06735578526173,2874.4675319216817,113.48022989194605,7925.9490508452145
0,0,203.06768922974322,4467.275942110074,111.36798691310419,7917.674460225343
0,0,204.06802267422472,1128.3833581495498,96.23035112546084,7188.733200949985
0,0,205.06835611870622,1549.1819647372104,109.9612673177049,7321.186666084816
0,0,206.06868956318772,1413.438088187018,100.06335944326761,7757.544924944192
0,0,207.06902300766922,3825.4032041129385,102.71662759673525,7757.670296777497
0,0,208.0693564521507,3938.337053361355,101.76432376503693,7758.54898411789
0,0,209.06968989663218,3272.136097701386,98.7919536926965,8760.354292144733
0,0,210.07002334111368,4378.032641419159,107.01996195144187,7776.302164878507
0,0,211.07035678559518,843.1597493109863,102.74013622073925,7946.204870446977
0,0,212.07069023007668,5118.4208280779785,99.73794978620457,7892.235874163
0,0,213.07102367455818,4909.740720567136,95.60776301774322,7801.952887229018
0,0,214.07135711903967,3735.5482454121116,97.6727385025948,7512.454905167416
0,0,215.07169056352114,5311.980227610325,93.94381632762472,7835.226611429741
0,0,216.07202400800264,161.4476419283176,102.22183798215588,7376.188447642729
0,0,217.07235745248414,1866.7446344904872,96.18739561310286,7537.49059670424
0,0,218.07269089696564,1557.4296537726984,100.85292434637695,7463.427281099752
0,0,219.07302434144714,3749.5052824985028,109.04123951146633,7634.09875398662
0,0,220.07335778592864,1098.9099130308064,108.19723144246721,8304.434248895017
0,0,221.0736912304101,3817.1315745347147,102.04935244179102,7050.357287837681
0,0,222.0740246748916,4743.393827832739,101.78531661603317,7816.9150694498
0,0,223.0743581193731,3737.0274888571525,111.63011632829878,7127.722417702791
0,0,224.0746915638546,3126.415800752752,104.8445275174321,7470.457786045097
0,0,225.0750250083361,1225.4778158122754,100.61171795070074,7939.222691594378
0,0,226.0753584528176,1443.4422126797297,95.13066299892591,7632.321684955047
0,0,227.0756918972991,4594.509966440867,104.2401230097967,7290.214412569858
0,0,228.07602534178056,3895.4000137262315,106.42737911633212,7399.446899892901
0,0,229.07635878626206,2674.073923441436,99.1325059652944,7818.417504073534
0,0,230.07669223074356,2111.8972179947177,103.7567806979976,7395.9283566002305
0,0,231.07702567522506,-293.86045345215115,100.49290378217711,7680.476089712205
0,0,232.07735911970656,1144.5938808484561,101.40061159520205,7629.710231530998
0,0,233.07769256418806,5623.953474704835,89.89166663783023,7421.0587420003485
0,0,234.07802600866953,842.024856164295,101.23187324150601,8260.222239801933
0,0,235.07835945315102,3052.742199542959,107.19763010657178,7807.714886421979
0,0,236.07869289763252,4285.43342346505,99.20377415114353,7010.496570451534
0,0,237.07902634211402,897.5590548269014,102.63342210449773,7674.475807601885
0,0,238.07935978659552,3062.614817373053,98.60104006440636,7420.503740462782
0,0,239.07969323107702,4197.958774807101,104.19300531377463,7875.269847054406
0,0,240.08002667555849,2815.300991209173,101.31818427907471,7382.283791807969
0,0,241.08036012003998,7104.553171368753,97.71459589779036,7586.11924761995
0,0,242.08069356452148,304.37618378054157,109.08356427397085,7772.536530476398
0,0,243.08102700900298,4400.624122611169,107.07547033775111,7881.2670717555375
0,0,244.08136045348448,2558.5146173426856,99.41627978489396,7261.95175811001
0,0,245.08169389796598,3980.712861575348,104.93975848606854,7522.190476196699
0,0,246.08202734244747,3489.8381450128977,105.14788028752638,7480.557420322936
0,0,247.08236078692894,1733.1171659999065,105.68232978292517,7427.542410621351
0,0,248.08269423141044,3181.249226178175,94.00954746233872,8153.677619200034
0,0,249.08302767589194,55.73464517848825,107.52386298192205,7746.0360271262325
0,0,250.08336112037344,3752.21914599731,99.65233879657508,7246.776494259673
0,0,251.08369456485494,3299.2754359618893,100.72169727844222,7900.900431398861
0,0,252.08402800933644,3814.646483424214,115.71024904139436,8262.688873108458
0,0,253.0843614538179,4448.380747682213,104.04021051814324,7936.281758892253
0,0,254.0846948982994,3417.1084723151257,100.60923457174711,7171.231357662946
0,0,255.0850283427809,3092.216604043494,91.52437841964827,7482.272292311515
0,0,256.0853617872624,1552.8119319288505,109.5096742876044,8008.116025649618
0,0,257.0856952317439,1810.3433458800362,95.84480859827443,7416.242007930238
0,0,258.0860286762254,4662.964461338372,97.56366576926474,7762.188842781981
0,0,259.0863621207069,5041.481559865435,100.93410212576782,7861.933397089154
0,0,260.0866955651884,2533.8564946213833,109.68292591415334,7351.96420630917
0,0,261.0870290096699,2963.9976441416147,106.4770702234255,7612.685907686295
0,0,262.0873624541514,1541.9709119821666,101.83168607534022,6658.663479206354
0,0,263.08769589863283,4661.854173085376,104.17233727718045,7324.22755554903
0,0,264.08802934311433,3904.5979552091762,99.63895182907561,7556.273569253609
0,0,265.0883627875958,5821.979978722577,103.3491520757027,7258.2092268043425
0,0,266.0886962320773,1596.2775103921367,103.02757068621146,8122.767739295528
0,0,267.0890296765588,2350.285687281023,107.51473977517236,7204.50210145009
0,0,268.0893631210403,3267.9288483111145,107.51678424340516,7502.0313355514245
0,0,269.0896965655218,3893.8836322753477,105.16078387668344,7673.767021468588
0,0,270.0900300100033,2603.964078188339,100.88916251236952,8067.427001724836
0,0,271.0903634544848,1621.2668723511472,106.42001510649548,7204.786536373411
0,0,272.0906968989663,4255.989458509533,102.26106463797443,7984.994474095971
0,0,273.0910303434478,4018.6774703114797,97.32133845986883,7639.6154334776
0,0,274.0913637879293,1565.5860638349004,100.7244746783246,7342.593086579579
0,0,275.0916972324108,4976.110655724609,103.17355189124572,7776.176890895186
0,0,276.09203067689225,4701.120134665639,107.31199922509265,7697.763924010487
0,0,277.09236412137375,3150.068739027055,101.85328278042797,7458.481118913049
0,0,278.09269756585525,3070.748944389689,96.73493341946053,7659.986974279933
0,0,279.09303101033674,3785.0931323061045,103.07463872658747,7523.95243644664
0,0,280.09336445481824,1664.0322957885674,103.36821384483095,7674.101885802784
0,0,281.09369789929974,3004.140581640356,103.74012512350676,7839.186051305964
0,0,282.09403134378124,-267.04951882090097,107.42029789320996,8116.852060515495
0,0,283.09436478826274,4278.567614171957,107.92555984833213,7270.202532746077
0,0,284.09469823274424,623.9285137075949,99.86989262041911,8281.957361513252
0,0,285.09503167722573,5223.5080879518555,99.77023302652754,7056.921175981862
0,0,286.09536512170723,2475.3339434951104,97.6599600964397,7597.512154050179
0,0,287.09569856618873,2655.075038453926,106.36503533706427,7820.043011228468
0,0,288.0960320106702,2032.9617153293748,110.12506086179529,7728.345576325844
0,0,289.09636545515167,2544.4169131683893,101.3155540150069,7457.738326781398
0,0,290.09669889963317,5106.110430010824,101.69381416537136,7582.611674342634
0,0,291.09703234411467,-751.635891619952,110.24488310793603,7497.648235774407
0,0,292.09736578859616,4897.214301744139,105.448762923961,7469.239255811035
0,0,293.09769923307766,3490.4159799725912,105.11215551633605,7901.429478722846
0,0,294.09803267755916,1174.3881881311252,96.98639779690696,7754.153662128294
0,0,295.09836612204066,1373.4172993056216,106.3446240076175,7439.676304482824
0,0,296.09869956652216,5502.365949364844,98.31530529311644,7917.929312413236
0,0,297.09903301100366,1570.8318642359272,97.30088940043525,7740.739372768485
0,0,298.09936645548515,1260.307416861733,101.24713578072128,7892.90831887943
0,0,299.09969989996665,4697.471186870982,100.06203338175621,7838.438502527068
0,0,300.10003334444815,3500.4200411093943,101.89300186151928,7401.3515133956025
0,0,301.1003667889296,1586.7188507190028,95.8060954952647,7482.4958713353735
0,0,302.1007002334111,3319.486277530934,107.81508853467248,7875.2384316536845
0,0,303.1010336778926,1456.786474365694,108.66944180936106,7834.661596468985
0,0,304.1013671223741,4647.439347682282,93.30430130051967,7645.780205371942
0,0,305.1017005668556,4588.98049259358,107.94330603400131,7687.7490652760625
0,0,306.1020340113371,3795.5751658337476,99.00837719100524,8036.350485742196
0,0,307.1023674558186,3540.6242928135293,107.35590135947211,7476.07976707716
0,0,308.1027009003001,5640.406718431201,102.73879454567091,7818.180564801162
0,0,309.1030343447816,2998.5708369406466,103.23490816385281,7593.893721442223
0,0,310.1033677892631,1226.571946569012,102.17554543078654,7589.747322926465
0,0,311.1037012337446,3673.8607583539124,109.17168303350488,7985.184906213029
0,0,312.10403467822607,6128.912176706402,96.92310028415713,7903.676922035522
0,0,313.10436812270757,1477.8190300112512,106.17024537490211,7900.605074861545
0,0,314.104701567189,2457.8057383137457,108.64769784011963,8048.695992929893
0,0,315.1050350116705,3624.635514205838,106.73275075281876,7663.853669995663
0,0,316.105368456152,2919.000703214564,114.78454825617861,7862.6385756165655
0,0,317.1057019006335,1526.2190795111044,100.52632320538285,7565.47282397228
0,0,318.106035345115,4682.202666052292,107.9675844664188,7756.302923419091
0,0,319.1063687895965,6479.1433611061,102.66061051118886,7620.510268084493
0,0,320.106702234078,3292.870836079448,109.36809740410413,7689.152140614854
0,0,321.1070356785595,1642.0875657152678,103.17262537817875,7839.100625470354
0,0,322.107369123041,674.1905609262637,101.28169478191806,7415.587479591479
0,0,323.1077025675225,3383.9616779125645,109.76143804503336,8289.2700339894
0,0,324.108036012004,4652.105103868198,100.78327066502538,7360.248803556091
0,0,325.1083694564855,3708.2571344158137,96.18745490006208,7298.297600891923
0,0,326.108702900967,2991.041241641681,100.67685261314053,8010.487613500503
0,0,327.10903634544843,2109.8060977285772,106.36625509639715,7901.053326361604
0,0,328.10936978992993,1354.4598061245372,110.24128745583475,7851.2906300106115
0,0,329.1097032344114,4243.749057099456,103.84674390882667,7853.058504396489
0,0,330.1100366788929,4361.121471819995,109.89208570295905,7661.380986485372
0,0,331.1103701233744,670.6365205239697,96.52022909384578,7396.378873615939
0,0,332.1107035678559,5372.682048179989,101.10478971158905,7688.796719242046
0,0,333.1110370123374,3847.6480448415277,101.88823478435286,7463.407005052535
0,0,334.1113704568189,5084.476100635612,102.76831656720559,7959.591605253735
0,0,335.1117039013004,970.3607528817138,103.77158898026399,7623.438637500009
0,0,336.1120373457819,933.2097467741559,106.81567516041879,7420.406859635137
0,0,337.1123707902634,2756.811021316356,101.14708951705019,7572.140432899233
0,0,338.1127042347449,3732.6860762149295,104.07627047711307,7792.93578840006
0,0,339.1130376792264,5671.220607920207,103.165515925172,7500.4391529984205
0,0,340.11337112370785,4033.893215444845,98.77168419178133,7423.390566891924
0,0,341.11370456818935,2608.773981876127,102.84280360027472,7743.663015731669
0,0,342.11403801267085,1431.1887686535983,102.70284273064112,7744.546990338952
0,0,343.11437145715234,4813.615804342707,102.60574088955629,7519.4742331172365
0,0,344.11470490163384,1519.3549070289785,103.5999443319236,7530.745860765321
0,0,345.11503834611534,5406.8397685682185,103.82951808652808,7742.1725003803485
0,0,346.11537179059684,2535.209700058842,101.29967782236932,7238.632383446101
0,0,347.11570523507834,5345.235427554051,109.83473072220711,7251.318720304573
0,0,348.11603867955984,3975.2608646238587,97.63375724078051,7458.524752964049
0,0,349.11637212404133,2748.7983355291717,99.88631317889093,7610.5240405484665
0,0,350.11670556852283,2172.5507457135973,117.400985176803,7768.3306224636635
0,0,351.11703901300433,2437.563380996249,98.3212136151839,8118.165384591368
0,0,352.11737245748577,3588.6063569913376,96.75240035102605,7933.356573189349
0,0,353.11770590196727,3058.998481912107,107.20356078402575,7628.577293961956
0,0,354.11803934644877,2049.60541412065,93.15558112459512,7671.354157302418
0,0,355.11837279093027,2688.860642445737,102.3748141780471,7376.800377004122
0,0,356.11870623541176,3052.0850526790105,114.29031168773656,7672.505412319989
0,0,357.11903967989326,-262.043287606628,95.84651078603193,7591.961928163905
0,0,358.11937312437476,3615.0750469450545,93.67137130255017,7775.875254663614
0,0,359.11970656885626,1454.9328141925807,96.09529105590008,7431.390570218731
0,0,360.12004001333776,1191.1346614849049,108.0929982418683,7835.863974279021
0,0,361.12037345781926,386.6622837639684,109.23508733450726,8140.381860629683
0,0,362.12070690230075,223.31260529445962,101.05826308413046,7648.432308914093
0,0,363.12104034678225,877.3797428688162,107.04727242347316,7802.074036803074
0,0,364.12137379126375,1843.3463943758757,110.59249037547258,7889.103884408965
0,0,365.1217072357452,5833.020650129458,112.58794914450658,7562.194712052122
0,0,366.1220406802267,2110.493916457868,102.42954400090304,7750.288764883238
0,0,367.1223741247082,3162.0475451331768,92.16386515289715,7687.338907296893
0,0,368.1227075691897,3492.180987231261,99.57683246364346,7713.364183349244
0,0,369.1230410136712,3084.0208739992026,101.55720943546042,7452.658585350196
0,0,370.1233744581527,2767.149857215529,102.40653976168957,7692.414739506759
0,0,371.1237079026342,1086.1942257296191,102.77194007398275,7834.961341324952
0,0,372.1240413471157,5051.273990140063,109.31571340312449,8121.40510301207
0,0,373.1243747915972,5581.353509915392,110.10338588135387,7974.343435221361
0,0,374.1247082360787,342.1745683313776,102.88287881273686,8333.017091371506
0,0,375.1250416805602,1325.6520865336468,109.2436747970647,7457.358251973865
0,0,376.12537512504167,2437.440232701666,105.54956058440587,7949.758878578725
0,0,377.12570856952317,1405.7383509181175,104.09378695000808,7743.565456006268
0,0,378.1260420140046,3606.811309439918,108.31398120568986,8346.003900972304
0,0,379.1263754584861,1750.7013677048335,104.15252399577444,7447.073702122698
