Depth (m),Sand Fraction,Water Saturation,Porosity
43.01433811270423,0.9044050587902348,0.022568524262308643,0.2171945389072173
44.01467155718572,0.9805108532279948,0.007263444546295358,0.21995610032621168
45.01500500166722,0.9212643888600658,0.04257376418607832,0.18667537399394551
46.01533844614871,1.0,0.0,0.24646468884307862
47.01567189063021,0.9922421060166041,0.0011054659676321885,0.25005381109389385
48.0160053351117,0.985516598431686,0.0038035106995088436,0.26034947152820304
49.01633877959319,1.0,0.0,0.2593394580862947
50.01667222407469,1.0,0.0,0.2622846108145925
51.01700566855618,0.9384488784293252,0.028549171767629455,0.23378196136522844
52.01733911303768,0.991234241621828,0.002276996100334249,0.29034916777725855
53.01767255751917,0.9779200251202497,0.014889772341343801,0.2276400593679366
54.01800600200066,0.9073505510217132,0.024180937295816492,0.22048491016651528
55.01833944648216,0.9599621623014603,0.009602359025310358,0.27315216608168097
56.01867289096365,0.9851976924186144,0.0045847370255152125,0.2384894871473209
57.01900633544514,0.9885258517499073,0.0056650768313202616,0.2449147668713867
58.01933977992664,0.9200604713989504,0.019812084397285382,0.23808579896850413
59.01967322440813,1.0,0.0,0.27333552770488784
60.02000666888962,0.9888640383327983,0.005576096949454012,0.25004166766005903
61.02034011337112,0.9957453479561817,0.0009535252394849935,0.2312463208870841
62.02067355785261,1.0,0.0,0.2417825710262188
63.02100700233411,0.9542607401418463,0.00583228282154654,0.24934863390213588
64.0213404468156,1.0,0.0,0.2440803203587861
65.0216738912971,0.9751074779824302,0.009376322430811984,0.23441253879420346
66.02200733577858,0.94853018451306,0.00732851369632762,0.21847338171716213
67.02234078026008,1.0,0.0,0.27384959339834
68.02267422474158,1.0,0.0,0.24754748594507234
69.02300766922306,1.0,0.0,0.24767335659184594
70.02334111370456,1.0,0.0,0.26357492638177565
71.02367455818606,0.9668183811660058,0.011035583445375313,0.21443353408876148
72.02400800266756,0.9128668482000736,0.033352414577980556,0.22903157228342164
73.02434144714904,1.0,0.0,0.280080501774969
74.02467489163054,1.0,0.0,0.24869631787984153
75.02500833611204,1.0,0.0,0.2543621908559208
76.02534178059352,0.9755496478599885,0.005020981666120362,0.24780156833820413
77.02567522507502,0.9345048558232065,0.02573397940762318,0.2548226715319364
78.02600866955652,0.9388500044013239,0.007118398797890513,0.23870536980037915
79.026342114038,0.9078450152350405,0.05004876668501778,0.27630009059558686
80.0266755585195,0.9865601540185241,0.0031493259179554874,0.25123144146730114
81.027009003001,1.0,0.0,0.24124952610133055
82.02734244748248,0.9846406438289967,0.00403645195491155,0.2763623524083175
83.02767589196398,1.0,0.0,0.24574817254167008
84.02800933644548,1.0,0.0,0.23796847369938612
85.02834278092696,0.971210553296244,0.007777299594719728,0.21899317072786306
86.02867622540846,1.0,0.0,0.25953279873712465
87.02900966988996,1.0,0.0,0.24080691600486945
88.02934311437144,0.9845506857569681,0.0033245481240892502,0.23054517744763747
89.02967655885294,0.9621263782620563,0.010513611557805173,0.22916836169261595
90.03001000333444,1.0,0.0,0.2426850209839704
91.03034344781594,0.9734203084074978,0.007772758483364763,0.2599591664795921
92.03067689229742,0.9328654184027665,0.008068833844182475,0.2428351955520865
93.03101033677892,1.0,0.0,0.2470556109681163
94.03134378126042,1.0,0.0,0.26116145422051973
95.0316772257419,0.9981581879141664,0.0006362044123838068,0.24735562234168607
96.0320106702234,0.92713569600736,0.01262380314249336,0.23585632363233455
97.0323441147049,0.9286988706956298,0.028377560947172427,0.2187751218238224
98.03267755918638,0.9954328200492146,0.0027407630697815965,0.23564143698503284
99.03301100366788,0.9649738982981779,0.010859799312782885,0.24420580148670407
100.03334444814938,0.9728088190496353,0.008917056076710015,0.24620740994006932
101.03367789263086,1.0,0.0,0.27015500130195486
102.03401133711236,1.0,0.0,0.259915821600408
103.03434478159386,1.0,0.0,0.24008829973918183
104.03467822607536,0.9399155637072182,0.021821993952707442,0.20930252912921163
105.03501167055684,0.9721827564972312,0.007048419603421402,0.2606204236952035
106.03534511503834,1.0,0.0,0.2565541200329694
107.03567855951984,1.0,0.0,0.2693028918411456
108.03601200400132,1.0,0.0,0.259091387101924
109.03634544848282,1.0,0.0,0.28601303406170353
110.03667889296432,1.0,0.0,0.24558379595562863
111.0370123374458,1.0,0.0,0.2507371234984272
112.0373457819273,1.0,0.0,0.2657158941354225
113.0376792264088,0.9723283974941433,0.01320832609908702,0.26024637181629673
114.03801267089028,0.9891133361201077,0.0007945624568681851,0.2537216415343775
115.03834611537178,1.0,0.0,0.21807688916171145
116.03867955985328,1.0,0.0,0.21453680417459067
117.03901300433476,1.0,0.0,0.24217442418903845
118.03934644881626,0.9838187968842541,0.005372653043921025,0.24628166029511697
119.03967989329776,1.0,0.0,0.21252816149492185
120.04001333777924,0.878167099046159,0.04616140648918122,0.2188306071131766
121.04034678226074,0.9165484876000771,0.005931296503521862,0.2420429879548972
122.04068022674224,1.0,0.0,0.24869518834699356
123.04101367122374,0.9881537034817763,0.004822847001453188,0.25281715044587116
124.04134711570522,1.0,0.0,0.2616295067916514
125.04168056018672,0.9904563447555244,0.0005109260380762202,0.21545879200414272
126.04201400466822,1.0,0.0,0.2629185680752904
127.0423474491497,0.946303114309923,0.01018342512580169,0.22176884873679206
128.0426808936312,1.0,0.0,0.2450983832917452
129.0430143381127,1.0,0.0,0.2366353835480736
130.0433477825942,1.0,0.0,0.27133161017726565
131.0436812270757,1.0,0.0,0.22640210045002448
132.04401467155716,0.9986946201052348,0.00011928589737931217,0.27714761008916844
133.04434811603866,1.0,0.0,0.2976801098460402
134.04468156052016,0.9101169257967395,0.032108686658622716,0.19634683855241492
135.04501500500166,0.9595977458326955,0.013532838213177432,0.22801477786331237
136.04534844948316,0.9764068722750379,0.008437091102465823,0.2561834279832499
137.04568189396466,1.0,0.0,0.22996005149961038
138.04601533844613,0.9552959164613039,0.013659366571956282,0.23321176957695186
139.04634878292762,1.0,0.0,0.2533390165418472
140.04668222740912,0.9855494470612629,0.00226581861744461,0.23194854203451745
141.04701567189062,0.9766642416826204,0.004189128749623796,0.24561939769817262
142.04734911637212,0.997859349002708,0.0006757238136891256,0.26824925546807277
143.04768256085362,0.965748722850925,0.004137690285893184,0.2396765333666341
144.0480160053351,0.9637464570178154,0.01362996635813628,0.21996508649538335
145.04834944981658,0.8998506883651602,0.021566742387967453,0.24805781396189475
146.04868289429808,0.9725838230262563,0.009245928294175218,0.27071985010856836
147.04901633877958,0.9608745605618567,0.00607646360761675,0.2473791688677876
148.04934978326108,0.9589652368504896,0.00975310382401078,0.21989007285529985
149.04968322774258,1.0,0.0,0.23222568287386028
150.05001667222407,1.0,0.0,0.2024070981528707
151.05035011670554,0.9960472630685594,0.0021588363451306674,0.2369405526863696
152.05068356118704,1.0,0.0,0.27107831532575766
153.05101700566854,1.0,0.0,0.23608274017201095
154.05135045015004,0.969356908058314,0.008311667193105202,0.22297800089328182
155.05168389463154,0.9608573880888184,0.008169306557840527,0.2604247207355846
156.05201733911304,0.9995316768946155,0.00017945563914806796,0.2726563963912962
157.0523507835945,1.0,0.0,0.23902039667477581
158.052684228076,1.0,0.0,0.25992707402871074
159.0530176725575,1.0,0.0,0.23237806589744125
160.053351117039,0.9563771287760271,0.006337458265718055,0.2319696964403477
161.0536845615205,0.9782402056302351,0.009713087292534086,0.2078807892976807
162.054018006002,1.0,0.0,0.25691981055220203
163.0543514504835,1.0,0.0,0.2476542568847136
164.05468489496496,1.0,0.0,0.23626867672281454
165.05501833944646,0.9797043154356451,0.00948032221454253,0.24278733264270297
166.05535178392796,0.9200861738479149,0.02843566082230053,0.22541694513759264
167.05568522840946,0.9327294565465978,0.019471134028206022,0.21632836490166735
168.05601867289096,0.996196788705013,0.0019116389952105325,0.256705570013758
169.05635211737246,0.9995650975747985,8.861831122005482e-05,0.24361201764402962
170.05668556185393,0.9274084227750486,0.02928260568540402,0.22884053035702026
171.05701900633542,0.9844593113078713,0.005153840636060101,0.21656986684778937
172.05735245081692,1.0,0.0,0.2471500839334393
173.05768589529842,0.9244459729235865,0.0149208051363251,0.22718143108748007
174.05801933977992,1.0,0.0,0.23313828936602846
175.05835278426142,0.9629066802513847,0.009116003726422827,0.25100208143183306
176.05868622874289,1.0,0.0,0.20748226290587501
177.05901967322438,0.954885998093792,0.010364093766158952,0.22870979315561912
178.05935311770588,0.9301148297690156,0.021378022748332764,0.23835381560168695
179.05968656218738,0.9584265984031664,0.005056432602987082,0.28119654026812424
180.06002000666888,0.9764632454245284,0.001156514142399741,0.21641567944569187
181.06035345115038,0.9616837188743624,0.008122681631386769,0.2418003537529844
182.06068689563187,0.9701945639710732,0.012161309385718756,0.25310704872241724
183.06102034011334,0.9975796708239986,0.0007006428066334194,0.2502556339460021
184.06135378459484,0.9722090798464857,0.003972558602560777,0.2179924899723886
185.06168722907634,0.9773489195930403,0.0015586659783072465,0.23424413190796187
186.06202067355784,0.8950795654962024,0.050157281295589426,0.1745104633860834
187.06235411803934,1.0,0.0,0.24964397944609326
188.06268756252084,0.9758529755526568,0.007061470388324303,0.2152050937435816
189.0630210070023,1.0,0.0,0.2586658937503874
190.0633544514838,0.9331065489530845,0.001215141265614404,0.2197537610437718
191.0636878959653,0.8895556519307477,0.021493995608266647,0.206977010085345
192.0640213404468,1.0,0.0,0.2528621462881538
193.0643547849283,0.9970675428359004,0.00031815360566070995,0.2539958306808197
194.0646882294098,0.9292047019333953,0.013993524626498574,0.2492432724125068
195.0650216738913,0.9030239147654906,0.024880024802237277,0.22003767269705252
196.06535511837276,1.0,0.0,0.24738574838162875
197.06568856285426,1.0,0.0,0.22176726491866589
198.06602200733576,0.854792636937588,0.021925284649766917,0.2421521862362483
199.06635545181726,0.9561387196267612,0.01438465224411087,0.2198241240836688
200.06668889629876,1.0,0.0,0.2639670844800965
201.06702234078026,0.95501506934873,0.018847117855610437,0.2528599629223097
202.06735578526173,0.9541715139925484,0.018128260980651793,0.24599536222890026
203.06768922974322,0.964447930374481,0.003952948708558758,0.23581050795455236
204.06802267422472,0.922424660999446,0.02267083967798313,0.22278960586372112
205.06835611870622,0.8931141765428505,0.012158950044802828,0.221426917471974
206.06868956318772,1.0,0.0,0.21134379295133962
207.06902300766922,0.8859725470399648,0.08871415078193708,0.22038430336052242
208.0693564521507,0.990365938021991,0.0015970701367264335,0.27671115382964273
209.06968989663218,1.0,0.0,0.24487904305752362
210.07002334111368,0.9052065104663184,0.025917038521552287,0.22503423815393242
211.07035678559518,0.9314368907486257,0.013202711272694137,0.21175554517021333
212.07069023007668,1.0,0.0,0.25308359686357607
213.07102367455818,1.0,0.0,0.2338015624600479
214.07135711903967,0.9464324950458408,0.011676673245889486,0.2529572118470612
215.07169056352114,1.0,0.0,0.2721694525354532
216.07202400800264,1.0,0.0,0.2765256655580338
217.07235745248414,0.9903943889047805,0.002493204115046541,0.21805223547586583
218.07269089696564,0.931815065052371,0.020779715746377703,0.24672314901067585
219.07302434144714,0.9560317943723354,0.0042858660016260606,0.2512535134808648
220.07335778592864,0.990904550025882,0.0017131958474158027,0.2387209996440683
221.0736912304101,0.9670362841104255,0.0021650393040606396,0.2648993189278567
222.0740246748916,1.0,0.0,0.25756594376081526
223.0743581193731,0.8997384325183598,0.017989714586667187,0.2516642111348017
224.0746915638546,0.9013942568406466,0.027026965718234,0.19925361164128275
225.0750250083361,0.9850311122033026,0.006476814968945054,0.23122420114968734
226.0753584528176,0.9512902851177749,0.01677348393822804,0.2389345630326794
227.0756918972991,0.944394849375212,0.0029978100142083273,0.25877794765566375
228.07602534178056,0.8872240428564206,0.015697925994306364,0.2301192405022405
229.07635878626206,0.9764835934438797,0.004294066251144766,0.22436110727211836
230.07669223074356,0.9727477911579827,0.006725395135711068,0.27791040191755834
231.07702567522506,1.0,0.0,0.24329201480120402
232.07735911970656,0.9785888099471027,0.00981265472312338,0.22549613196310744
233.07769256418806,0.96839200932443,0.005016458062864819,0.2257610457016367
234.07802600866953,1.0,0.0,0.22250946203149544
235.07835945315102,0.909155727534016,0.026888171607369598,0.18148633401689845
236.07869289763252,1.0,0.0,0.24680069660364762
237.07902634211402,0.8909778886125541,0.00946759417981582,0.19077397714249464
238.07935978659552,0.9324949561452657,0.018694484682940986,0.2385075860502609
239.07969323107702,0.9136578133374611,0.023184322654432647,0.24719942598509667
240.08002667555849,1.0,0.0,0.2566204550761702
241.08036012003998,0.9707748446818303,0.001950466701908098,0.24265016118993846
242.08069356452148,0.9732472592811117,0.013904246225446403,0.2115599444749008
243.08102700900298,0.9184626509628059,0.02087874907561701,0.24559035123513445
244.08136045348448,0.9586913173721218,0.00788772273114141,0.27764617186028095
245.08169389796598,0.9353792310961295,0.014757367614911678,0.2610405220952167
246.08202734244747,0.9926015626635586,0.004246014025049668,0.2205581921404126
247.08236078692894,0.9237503816738402,0.019146097875748627,0.22838483483868097
248.08269423141044,1.0,0.0,0.24333997197315657
249.08302767589194,0.8892775987585488,0.010730099957563712,0.21334112957859774
250.08336112037344,0.9326061844882154,0.012271784873043989,0.232663362998579
251.08369456485494,1.0,0.0,0.2922595985897897
252.08402800933644,0.950925771883331,0.007173262077136141,0.2388241453637607
253.0843614538179,0.9068137529564435,0.03960296927847638,0.216749636573728
254.0846948982994,0.9833860471375124,0.0034425010869390932,0.2507250483610862
255.0850283427809,0.9485374449726025,0.03113917061056371,0.209775999629581
256.0853617872624,0.9303879369146325,0.03967238550189388,0.2171704591259508
257.0856952317439,0.9172621056089117,0.030590046766414976,0.2479222757087656
258.0860286762254,1.0,0.0,0.25263601083391796
259.0863621207069,0.9592258527796704,0.001981852013011803,0.2806971069485653
260.0866955651884,0.8753986835660283,0.010733118543458653,0.22304614037788886
261.0870290096699,1.0,0.0,0.22391308840384772
262.0873624541514,1.0,0.0,0.21711501024474303
263.08769589863283,0.9329733449672433,0.008749545732506579,0.25207896268906593
264.08802934311433,0.9245135159348967,0.02436848261431676,0.20908698228588285
265.0883627875958,1.0,0.0,0.22615298465530442
266.0886962320773,0.958568555851687,0.013693468995939973,0.22810411940030467
267.0890296765588,0.8744877779281613,0.030403549700369417,0.23729489182669117
268.0893631210403,1.0,0.0,0.24137932018732328
269.0896965655218,0.9488309269314618,0.002838291504689415,0.219095210024512
270.0900300100033,1.0,0.0,0.27295765918283177
271.0903634544848,1.0,0.0,0.26953022133476556
272.0906968989663,0.9200941041440455,0.017722243167855343,0.2620416745322022
273.0910303434478,1.0,0.0,0.2756889349296843
274.0913637879293,0.9373141731101348,0.010773045161543227,0.25415458248649525
275.0916972324108,0.8764218183319141,0.0682189435525645,0.20271362886530062
276.09203067689225,0.9483972771629443,0.014807825926086843,0.24889808608645803
277.09236412137375,0.9893791883857475,0.0024839220750743555,0.27024077743224534
278.09269756585525,0.9462303980895752,0.005875503989440681,0.2722618144968757
279.09303101033674,0.9538845193146498,0.01799921487488925,0.2404667420608943
280.09336445481824,1.0,0.0,0.23871869142914184
281.09369789929974,0.9743004104377408,0.0121014984341335,0.22443500997460145
282.09403134378124,0.9266798636930027,0.01840415195791293,0.24978566416606132
283.09436478826274,1.0,0.0,0.23517691985723344
284.09469823274424,0.978466050493077,0.008561932660402864,0.24525725057550976
285.09503167722573,0.8423704557746907,0.02938997665266966,0.19146740066188975
286.09536512170723,0.9897365491780276,0.0014412053506646144,0.24271992412286608
287.09569856618873,0.987778329782477,0.002540493239111459,0.25417252997153705
288.0960320106702,0.9690607243756744,0.007272687313371204,0.2460823281089138
289.09636545515167,1.0,0.0,0.263174908086489
290.09669889963317,0.9341698807715587,0.030527318810789975,0.2044602351899815
291.09703234411467,0.9844816666789595,0.0022106171237829936,0.24217273878670922
292.09736578859616,0.889175605839801,0.03265316939575354,0.2112565480002993
293.09769923307766,0.987744769970154,0.005221490438866077,0.22563916327731018
294.09803267755916,1.0,0.0,0.2333429790869235
295.09836612204066,0.9173801210369753,0.022562273981772688,0.20977978089720584
296.09869956652216,0.9289988421866208,0.03528666609637388,0.23754773671767318
297.09903301100366,0.9313539633440048,0.004249168402685504,0.23912358822510674
298.09936645548515,0.9732202093941617,0.004040136534754421,0.25908265411909887
299.09969989996665,0.9134338223267298,0.03898690613647263,0.23316751597610821
300.10003334444815,0.9875131173569401,0.00042852861857964596,0.24828473384372401
301.1003667889296,1.0,0.0,0.24979065849556809
302.1007002334111,0.9928976551196984,0.00496321772114128,0.2599327534368322
303.1010336778926,0.8776239554168846,0.006281368315460577,0.17544628933353235
304.1013671223741,1.0,0.0,0.24697691279817052
305.1017005668556,1.0,0.0,0.2544855829656845
306.1020340113371,1.0,0.0,0.28391604188932984
307.1023674558186,0.9841422810459192,0.003223755921383525,0.22190926462860058
308.1027009003001,0.9763729197473777,0.008791475048682176,0.21924289856121226
309.1030343447816,1.0,0.0,0.20264910019965585
310.1033677892631,1.0,0.0,0.22023422144006286
311.1037012337446,0.917299896542529,0.017770926151485834,0.2243300276682313
312.10403467822607,1.0,0.0,0.23353167766193103
313.10436812270757,0.9603655432419982,0.0019114285876059586,0.22317717160460313
314.104701567189,0.9580546332007192,0.01196261358913026,0.23794661572166512
315.1050350116705,0.8875734037073215,0.021817679065220176,0.23149469276068294
316.105368456152,0.9500218842919824,0.0032239436275187704,0.23569151718655187
317.1057019006335,0.9142592868812178,0.012708988527230531,0.2270153423858726
318.106035345115,0.9407907561412352,0.007108776695144812,0.2411669138634123
319.1063687895965,0.9089348634449251,0.03930870492715321,0.18845694391596524
320.106702234078,0.9412592298222399,0.005144874033076055,0.23575235890590282
321.1070356785595,0.9432593587848406,0.02244638217995653,0.2321539774056793
322.107369123041,0.9682626102583965,0.006230200748078024,0.23974145074466474
323.1077025675225,0.8825471185338835,0.028245487310199203,0.2067532759773822
324.108036012004,0.8908682105449092,0.03534039935304377,0.2163850580502569
325.1083694564855,0.9810990960853082,0.0034121564312813322,0.25108481213807493
326.108702900967,0.9229904990068809,0.04202737385439081,0.2606652180370121
327.10903634544843,1.0,0.0,0.2138886274759036
328.10936978992993,0.9738432061226561,0.006730841318808961,0.2525918078360908
329.1097032344114,0.9927761191112305,0.0006980892330064878,0.27022579104002764
330.1100366788929,1.0,0.0,0.22224234086172967
331.1103701233744,0.9466683189951474,0.003206210445883365,0.23071127704783503
332.1107035678559,0.9332870794551869,0.015300879097592137,0.23644852281716552
333.1110370123374,1.0,0.0,0.28776884363623767
334.1113704568189,0.9872014623448141,0.002424723051258141,0.2878353796147205
335.1117039013004,0.9522160816799526,0.015485349138267551,0.21018683860765047
336.1120373457819,1.0,0.0,0.24148053521277013
337.1123707902634,0.9506832612070928,0.0006911524316699555,0.23916399216331286
338.1127042347449,0.9627902238291087,0.010699914489865,0.24930805219981717
339.1130376792264,0.9620684892369561,0.014297876698304518,0.24199241082039305
340.11337112370785,0.914133225561861,0.009111482453314142,0.20700815573103903
341.11370456818935,0.9645975016371938,0.009375324166481888,0.2187179734864253
342.11403801267085,1.0,0.0,0.21656731924061182
343.11437145715234,0.9826765138902697,0.007916974915688763,0.20262700545535833
344.11470490163384,0.9618358223028136,0.006584251542723773,0.20652497644460713
345.11503834611534,0.9520485855483609,0.014741407293579624,0.2585668122581023
346.11537179059684,0.9765343447951046,0.006232483310846164,0.255640422259221
347.11570523507834,0.9973331130947677,0.0008395196398669325,0.2576770175731088
348.11603867955984,0.9901602554217326,0.003381458243406232,0.24034072112090601
349.11637212404133,0.9429583462895589,0.015580090983246817,0.23214106798751885
350.11670556852283,0.975643687272142,0.007729506916007468,0.23574511241912322
351.11703901300433,0.9832543548797126,0.006839394180339142,0.21125941929882489
352.11737245748577,0.9087501201594477,0.029997117987782207,0.23730206780085053
353.11770590196727,0.9673736391555005,0.01455482074114799,0.25603393025877347
354.11803934644877,0.8507489005789618,0.012514129256035945,0.18679356588966917
355.11837279093027,0.9827925028114111,0.005716728820040327,0.21976200125062362
356.11870623541176,0.9915344314955712,0.001268759967140382,0.251983526603219
357.11903967989326,0.9957457849180085,0.0017420990637575609,0.25283561281001726
358.11937312437476,0.9384670736900156,0.007335667593458456,0.24628596333539932
359.11970656885626,0.9735224329235106,0.012807781926002754,0.26864309983397344
360.12004001333776,1.0,0.0,0.2258080410515922
361.12037345781926,1.0,0.0,0.2453014513196275
362.12070690230075,0.9561618980267221,0.02414416901000194,0.2159463883388535
363.12104034678225,0.9644361321899073,0.008471195422111215,0.2194303351778799
364.12137379126375,1.0,0.0,0.23826989118752798
365.1217072357452,0.8821284872140684,0.03770482261446682,0.2461796200570403
366.1220406802267,0.9408636193063485,0.015559146962730743,0.25412707473989743
367.1223741247082,1.0,0.0,0.2452926284324274
368.1227075691897,1.0,0.0,0.20364122020958722
369.1230410136712,0.9750254427667251,0.010850861698610603,0.2483492035391204
370.1233744581527,0.8811183781376101,0.011705385740957521,0.22438420555255553
371.1237079026342,0.9537619613040927,0.021575228120167732,0.21645354008029238
372.1240413471157,0.9266089071370704,0.0020740827672001277,0.2449246952165698
373.1243747915972,0.9725035549356417,0.004397063293486697,0.22070143304853812
374.1247082360787,0.9153309366635248,0.0267421739845518,0.24199288480495562
375.1250416805602,0.9043584899388646,0.01128497898003109,0.2274895124372433
376.12537512504167,0.8522475116772312,0.043963436927176865,0.18041723604158522
377.12570856952317,1.0,0.0,0.23929506376743698
378.1260420140046,0.9351936606654538,0.030497966468203814,0.23318883821667605
379.1263754584861,0.9628847690578881,0.009517099451306011,0.24319441050271798
380.1267089029676,0.9547605924392628,0.012818465255504608,0.2557962755138296
381.1270423474491,0.9013455441793523,0.056567972368145786,0.24490683717952288
382.1273757919306,0.8916084614138113,0.014368155987120858,0.2145168416917948
383.1277092364121,0.9041401398609911,0.02763729097318153,0.2335808060039683
384.1280426808936,0.9180913858322614,0.014143457233654243,0.25801287115091603
385.1283761253751,0.9724237535991154,0.009380531753846741,0.21903579189808195
386.1287095698566,0.9141509128335872,0.05882636304532798,0.21265335756767942
387.1290430143381,1.0,0.0,0.2131436885846971
388.1293764588196,1.0,0.0,0.23358915776309702
389.1297099033011,0.9938831597590467,0.0019610359025839376,0.24877549532825588
390.1300433477826,0.9473244713284639,0.008381033933404256,0.1906684034258432
391.13037679226403,1.0,0.0,0.25487210326977594
392.13071023674553,0.942090757960271,0.01994919974981582,0.222177857431007
393.131043681227,0.9512693565604113,0.009535473724065224,0.2326366297080468
394.1313771257085,0.9611722587316975,0.009801294222371816,0.2129589598005035
395.13171057019,0.9876055044066311,0.0012427874316410332,0.2408699220785108
396.1320440146715,0.984200292559904,0.00596031836040004,0.2756181129443286
397.132377459153,0.9284388759499561,0.027217732490074958,0.22006782449214654
398.1327109036345,0.9253854196336816,0.022786403875901157,0.1830118036668046
399.133044348116,0.9838699331051013,0.004355659234120122,0.26613697369004613
400.1333777925975,0.9874760074348097,0.004925240607653204,0.2535817168028822
401.133711237079,0.9318857277837447,0.03616622830090505,0.2306856153401215
402.1340446815605,0.8720326985603009,0.05855672559714332,0.2251719710225046
403.134378126042,0.9408648269417985,0.0034957788398153095,0.23263856496786237
404.13471157052345,0.9822451625052545,0.0018368313910282158,0.27416778728501373
405.13504501500495,1.0,0.0,0.2607501548002689
406.13537845948645,0.8908465872479497,0.03885095054544185,0.2092621637672231
407.13571190396794,0.9292532935987375,0.024757686140468558,0.2578001359481302
408.13604534844944,0.9309487579550749,0.020152284380239145,0.264753157061445
409.13637879293094,1.0,0.0,0.2637919600677705
410.13671223741244,0.948345145142776,0.013661123907402628,0.2407778237589953
411.13704568189394,0.9045620954457145,0.024841438246688084,0.20457965018923202
412.13737912637544,0.9776990975355052,0.004106244274833545,0.25362699024893354
413.13771257085693,0.9293680235445168,0.0019530056150083486,0.23555939024813552
414.13804601533843,0.888215907674653,0.012788327834839118,0.21694245914910804
415.13837945981993,0.904631632871518,0.03347371674950087,0.23553533903112112
416.1387129043014,1.0,0.0,0.247100601571504
417.13904634878287,0.968149926231424,0.006701819296292758,0.24833982728151993
418.13937979326437,0.9541616068642423,0.02550857885192366,0.2545507484309674
419.13971323774587,0.9361127591840972,0.021742266044384655,0.20266700846835964
420.14004668222736,0.9630484323680191,0.004215125684411798,0.21549609763609942
421.14038012670886,0.9622860337189452,0.0029682740427544032,0.21752120895355948
422.14071357119036,0.9627156253215495,0.01364100294543914,0.27463972214935717
423.14104701567186,0.9536820867205099,0.006573158093116522,0.24621698478973386
424.14138046015336,0.991212097689068,0.0006554324828215051,0.25742856811323456
425.14171390463486,0.9487594463825769,0.013103568509193048,0.2548378228325208
426.14204734911635,0.8985390348262938,0.02192880259494025,0.1987267609894873
427.14238079359785,0.9166462782651619,0.03813402820336076,0.18338679191068388
428.14271423807935,0.8481476325003572,0.049872395621632634,0.20573608416736053
429.1430476825608,1.0,0.0,0.26287329617417854
430.1433811270423,0.989897677876727,0.0009111840003886217,0.2384097034524213
431.1437145715238,0.9050866592152209,0.05130277350810031,0.19372517642768344
432.1440480160053,0.9323278732587356,0.02953247435405912,0.209794671960943
433.1443814604868,0.9144059193190209,0.058946112061906246,0.19979841041154187
434.1447149049683,1.0,0.0,0.2324994796880323
435.1450483494498,0.8749142239730316,0.03162780231778574,0.19025224049170056
436.1453817939313,0.9514605959491542,0.00858489041636464,0.2354763948356725
437.1457152384128,0.9401388051757655,0.02343160154862132,0.218722957575605
