Depth (m),Interpolated Impedance,Interpolated Amplitude,Interpolated Frequency,Sand Fraction,Water Saturation,Porosity
62.02067355785261,7199.109844577077,775.3909379378765,98.7938024445582,1.0,0.0,0.2417825710262188
63.02100700233411,7172.648516276999,135.750840608957,112.57004859764773,0.9542607401418464,0.0058322828215465,0.2493486339021358
64.0213404468156,7775.768416941644,-1327.7019306762586,101.54056859294764,1.0,0.0,0.2440803203587861
65.0216738912971,7939.382845516938,1440.6242581368376,99.28555013778633,0.9751074779824302,0.0093763224308119,0.2344125387942034
66.02200733577858,7511.407967193833,3604.840984842259,96.48177504825794,0.94853018451306,0.0073285136963276,0.2184733817171621
67.02234078026008,7834.571039757625,1014.2264325907742,106.15632436583361,1.0,0.0,0.27384959339834
68.02267422474158,7642.502144626703,1338.6780893310886,105.01616380638634,1.0,0.0,0.2475474859450723
69.02300766922306,7340.975577453159,2053.9989369954333,98.20345821962292,1.0,0.0,0.2476733565918459
70.02334111370456,7643.4303522093105,-874.9734393804347,103.58249013674815,1.0,0.0,0.2635749263817756
71.02367455818606,7996.9228072188325,3596.876051090624,93.16745690451717,0.9668183811660058,0.0110355834453753,0.2144335340887614
72.02400800266756,7525.264192268332,1360.6529220460804,101.64509295539214,0.9128668482000736,0.0333524145779805,0.2290315722834216
73.02434144714904,8005.905267467879,3518.9742929949816,102.99402517485636,1.0,0.0,0.280080501774969
74.02467489163054,6751.088806218742,-14.358129505116182,109.27689579671042,1.0,0.0,0.2486963178798415
75.02500833611204,7784.08325548071,3826.259519214232,96.89615606971887,1.0,0.0,0.2543621908559208
76.02534178059352,7564.126791361747,2275.847650589029,94.36849027379407,0.9755496478599884,0.0050209816661203,0.2478015683382041
77.02567522507502,7448.810632472677,1956.5944661113497,96.29311694762424,0.9345048558232064,0.0257339794076231,0.2548226715319364
78.02600866955652,7566.5412372954515,1491.9627520656056,94.09741758512106,0.938850004401324,0.0071183987978905,0.2387053698003791
79.026342114038,6943.242496676827,781.9963345100427,107.47355020993638,0.9078450152350404,0.0500487666850177,0.2763000905955868
80.0266755585195,7474.111771427849,2969.421051490925,108.5434632307032,0.986560154018524,0.0031493259179554,0.2512314414673011
81.027009003001,7647.647275955112,1392.968435695635,102.4113529797755,1.0,0.0,0.2412495261013305
82.02734244748248,7984.381884646233,-1754.4004376847934,106.92674815290083,0.9846406438289969,0.0040364519549115,0.2763623524083175
83.02767589196398,7386.032772463861,-465.8300130794815,101.50006866182076,1.0,0.0,0.24574817254167
84.02800933644548,7299.465923800279,944.8963441221979,100.36472185486059,1.0,0.0,0.2379684736993861
85.02834278092696,7391.987058315207,1702.348128124841,99.18509533254212,0.971210553296244,0.0077772995947197,0.218993170727863
86.02867622540846,7817.634973423247,1166.1206466821784,99.30833180536484,1.0,0.0,0.2595327987371246
87.02900966988996,7642.139837732942,3093.0819954983294,93.13128231515537,1.0,0.0,0.2408069160048694
88.02934311437144,7385.086610427109,-1648.4361911412016,102.20156724918047,0.984550685756968,0.0033245481240892,0.2305451774476374
89.02967655885294,7698.495068213416,1507.1573271206414,100.68862721451828,0.9621263782620564,0.0105136115578051,0.2291683616926159
90.03001000333444,7574.138269806032,-1421.6669141303191,104.62710372042174,1.0,0.0,0.2426850209839704
91.03034344781594,7836.108668883863,2458.364214518383,101.37792091667265,0.9734203084074978,0.0077727584833647,0.2599591664795921
92.03067689229742,7335.399410282998,1190.5685551543277,100.1067882610779,0.9328654184027664,0.0080688338441824,0.2428351955520865
93.03101033677892,7448.216861188998,1975.0991118171357,96.57434495332875,1.0,0.0,0.2470556109681163
94.03134378126042,7429.383225950991,63.25357538702346,101.30107962192135,1.0,0.0,0.2611614542205197
95.0316772257419,7108.461354173288,3291.6352767067992,104.64150292633919,0.9981581879141664,0.0006362044123838,0.247355622341686
96.0320106702234,7636.852088454402,2948.350404496175,95.24362515128144,0.92713569600736,0.0126238031424933,0.2358563236323345
97.0323441147049,7626.832753711387,2274.3707249929553,101.40769220955188,0.9286988706956298,0.0283775609471724,0.2187751218238224
98.03267755918638,7550.550375772362,1218.0342626341019,102.14554153323934,0.9954328200492146,0.0027407630697815,0.2356414369850328
99.03301100366788,7479.140365489225,2295.3165920961255,97.40000619194484,0.964973898298178,0.0108597993127828,0.244205801486704
100.03334444814938,7125.405449609014,378.37668143363885,98.06105191994207,0.9728088190496352,0.00891705607671,0.2462074099400693
101.03367789263086,7424.323242116744,2735.1978994030496,102.163391022758,1.0,0.0,0.2701550013019548
102.03401133711236,7448.202650710365,3939.198309070779,95.35323502190555,1.0,0.0,0.259915821600408
103.03434478159386,7310.8339916242985,3083.968715490338,102.77996202406294,1.0,0.0,0.2400882997391818
104.03467822607536,7503.631625613233,396.688102855736,96.56357491396463,0.9399155637072182,0.0218219939527074,0.2093025291292116
105.03501167055684,7673.732762879746,2046.2194134404283,106.36461858187309,0.9721827564972312,0.0070484196034214,0.2606204236952035
106.03534511503834,8118.87344292057,-422.65487548157324,112.74949217809028,1.0,0.0,0.2565541200329694
107.03567855951984,7605.8911831293835,2388.5689578918323,96.76657277708729,1.0,0.0,0.2693028918411456
108.03601200400132,7631.283123218836,2218.776386373964,103.75139943191334,1.0,0.0,0.259091387101924
109.03634544848282,7532.184397994368,-1249.0040636948372,97.45665393007452,1.0,0.0,0.2860130340617035
110.03667889296432,6979.386974856777,-174.14506061349255,106.30513765791831,1.0,0.0,0.2455837959556286
111.0370123374458,7547.56434353402,1156.5933804499166,94.78407807794967,1.0,0.0,0.2507371234984272
112.0373457819273,7574.087735873165,1142.7435663359847,103.5233072499563,1.0,0.0,0.2657158941354225
113.0376792264088,8295.491473358865,-207.49063192635873,96.76543195781917,0.9723283974941432,0.013208326099087,0.2602463718162967
114.03801267089028,7499.310716901181,2202.844254557081,100.10545718121767,0.9891133361201075,0.0007945624568681,0.2537216415343775
115.03834611537178,7647.983375757716,2009.1974519438943,95.99525708541687,1.0,0.0,0.2180768891617114
116.03867955985328,7547.605808868367,1353.1533917654378,105.27213915007725,1.0,0.0,0.2145368041745906
117.03901300433476,7207.916095216374,523.3987494312817,96.9854883578467,1.0,0.0,0.2421744241890384
118.03934644881626,7901.8665175788055,3242.6341445337675,103.94021476114568,0.983818796884254,0.005372653043921,0.2462816602951169
119.03967989329776,7785.0997497527605,4165.12981269205,99.46990665762283,1.0,0.0,0.2125281614949218
120.04001333777924,7797.329590781772,969.080527002009,100.62803827438285,0.878167099046159,0.0461614064891812,0.2188306071131766
121.04034678226074,7287.703936952691,788.5335980166975,101.94918300482335,0.9165484876000772,0.0059312965035218,0.2420429879548972
122.04068022674224,7981.858633394169,2455.9139948731827,97.41128344397232,1.0,0.0,0.2486951883469935
123.04101367122374,7140.965187997956,1194.333944002131,102.2822457044175,0.9881537034817764,0.0048228470014531,0.2528171504458711
124.04134711570522,7738.077801697907,1534.514416264419,108.89208629292872,1.0,0.0,0.2616295067916514
125.04168056018672,8219.657528022939,2865.278529243691,97.35994287643707,0.9904563447555244,0.0005109260380762,0.2154587920041427
126.04201400466822,7265.860109463156,-1096.09066936317,107.11947085641638,1.0,0.0,0.2629185680752904
127.0423474491497,7393.63185484376,3757.4973814429127,108.76091164193083,0.946303114309923,0.0101834251258016,0.221768848736792
128.0426808936312,7593.916749972962,1901.1205822374156,97.19965186379365,1.0,0.0,0.2450983832917452
129.0430143381127,7413.478810934216,1186.8711481948883,94.01515711792905,1.0,0.0,0.2366353835480736
130.0433477825942,7099.822644571361,1682.2255702396362,102.81023797868312,1.0,0.0,0.2713316101772656
131.0436812270757,7586.090733055516,1771.6413385278177,98.5733991984392,1.0,0.0,0.2264021004500244
132.04401467155716,7247.330893218025,-756.9298750641888,110.66345624253127,0.9986946201052348,0.0001192858973793,0.2771476100891684
133.04434811603866,7708.5999032485015,4094.1081680031225,101.50448118365873,1.0,0.0,0.2976801098460402
134.04468156052016,7291.195070510108,1925.4716986481487,97.32944977542898,0.9101169257967396,0.0321086866586227,0.1963468385524149
135.04501500500166,8032.502829007787,2539.722251274574,95.61465259499181,0.9595977458326956,0.0135328382131774,0.2280147778633123
136.04534844948316,7333.046686523787,3314.2326051779155,106.80997827994771,0.976406872275038,0.0084370911024658,0.2561834279832499
137.04568189396466,7471.90438608539,366.8059526254071,98.51453694851999,1.0,0.0,0.2299600514996103
138.04601533844613,7813.078172880278,2620.351681867265,101.59960415068797,0.955295916461304,0.0136593665719562,0.2332117695769518
139.04634878292762,7200.26387946116,1520.2286059668577,106.16947721339041,1.0,0.0,0.2533390165418472
140.04668222740912,7638.261321495017,3203.3447399405454,98.97917506262043,0.9855494470612628,0.0022658186174446,0.2319485420345174
141.04701567189062,7962.666334120578,-1246.2025804603238,101.18082601301708,0.9766642416826204,0.0041891287496237,0.2456193976981726
142.04734911637212,7088.77870418988,1807.3984243670616,101.33763144205166,0.997859349002708,0.0006757238136891,0.2682492554680727
143.04768256085362,7626.913998840004,1063.161282203054,104.84709938318767,0.965748722850925,0.0041376902858931,0.2396765333666341
144.0480160053351,7649.988846277363,2627.0898654702037,104.39420183760681,0.9637464570178154,0.0136299663581362,0.2199650864953833
145.04834944981658,7807.0710362582,2695.0153939335232,100.34991483822587,0.8998506883651602,0.0215667423879674,0.2480578139618947
146.04868289429808,7201.939128183663,939.7141622039775,101.77873213642424,0.9725838230262565,0.0092459282941752,0.2707198501085683
147.04901633877958,7177.387524244042,944.0460376388032,99.61159510576984,0.9608745605618568,0.0060764636076167,0.2473791688677876
148.04934978326108,7730.607144576693,1857.412269411627,94.09243146323506,0.9589652368504896,0.0097531038240107,0.2198900728552998
149.04968322774258,7663.620243583755,689.4998507265567,102.77850111926743,1.0,0.0,0.2322256828738602
150.05001667222407,7650.172863440004,3308.440708931146,110.96145897088896,1.0,0.0,0.2024070981528707
151.05035011670554,7679.459637907549,1502.605168504685,97.09190779771372,0.9960472630685594,0.0021588363451306,0.2369405526863696
152.05068356118704,7372.0179253069,-2293.167000966659,97.65535828759593,1.0,0.0,0.2710783153257576
153.05101700566854,7646.20161765118,1515.929884675439,97.17687131183895,1.0,0.0,0.2360827401720109
154.05135045015004,7664.947417214624,531.1428913151466,105.1634723981158,0.969356908058314,0.0083116671931052,0.2229780008932818
155.05168389463154,7363.2204165393205,-347.2117063272548,103.79294410992749,0.9608573880888184,0.0081693065578405,0.2604247207355846
156.05201733911304,8137.758362013093,254.25292635980475,100.76783171130978,0.9995316768946156,0.000179455639148,0.2726563963912962
157.0523507835945,7720.67605166557,2285.143663369869,96.98042819964431,1.0,0.0,0.2390203966747758
158.052684228076,7221.635292953103,4124.577208887932,102.04241080047834,1.0,0.0,0.2599270740287107
159.0530176725575,7776.492591426494,2611.9243623756647,93.7674195400475,1.0,0.0,0.2323780658974412
160.053351117039,7287.622174490189,1242.870665017176,102.3176663454558,0.9563771287760272,0.006337458265718,0.2319696964403477
161.0536845615205,7816.652223403602,2846.9062844330833,105.96815877605648,0.9782402056302352,0.009713087292534,0.2078807892976807
162.054018006002,7928.605682705059,1484.784658478836,95.36454449688924,1.0,0.0,0.256919810552202
163.0543514504835,7335.32248021989,1141.8353305614776,93.96795213035894,1.0,0.0,0.2476542568847136
164.05468489496496,7871.040181220844,462.45301275845793,109.53773630742461,1.0,0.0,0.2362686767228145
165.05501833944646,7706.361787250645,-423.5399506137265,98.59175198587124,0.9797043154356452,0.0094803222145425,0.2427873326427029
166.05535178392796,7829.6457238902985,1629.4688023589683,107.34029274755801,0.9200861738479148,0.0284356608223005,0.2254169451375926
167.05568522840946,8152.565737410404,2461.530304094678,100.90056852629523,0.9327294565465978,0.019471134028206,0.2163283649016673
168.05601867289096,7510.411574535478,2089.554622980073,100.87078610202092,0.996196788705013,0.0019116389952105,0.256705570013758
169.05635211737246,7358.407326751548,1620.5238954724866,103.88262701865865,0.9995650975747984,8.861831122005482e-05,0.2436120176440296
170.05668556185393,7318.174013893401,835.7832065727591,97.28057257188775,0.9274084227750486,0.029282605685404,0.2288405303570202
171.05701900633542,7340.7854240134675,3176.643197837704,102.37305590754097,0.9844593113078712,0.0051538406360601,0.2165698668477893
172.05735245081692,7562.898163401172,298.3909985962665,99.8131264503874,1.0,0.0,0.2471500839334393
173.05768589529842,7688.874435392602,3447.8888274634837,95.12810964192758,0.9244459729235864,0.0149208051363251,0.22718143108748
174.05801933977992,7670.036249468839,790.2223723522728,103.42799056702891,1.0,0.0,0.2331382893660284
175.05835278426142,7835.684151103012,1174.538611934166,100.43404449345425,0.9629066802513848,0.0091160037264228,0.251002081431833
176.05868622874289,7591.929910677889,112.5996311892284,100.97546272006561,1.0,0.0,0.207482262905875
177.05901967322438,8024.589732983595,1570.2022880528543,95.71978547965881,0.954885998093792,0.0103640937661589,0.2287097931556191
178.05935311770588,7509.632626587496,3794.7441911258375,109.73759536999114,0.9301148297690156,0.0213780227483327,0.2383538156016869
179.05968656218738,8405.58059325787,3114.629297954046,106.17416779755183,0.9584265984031664,0.005056432602987,0.2811965402681242
180.06002000666888,7777.730214332767,3818.1734266129747,106.62137962092572,0.9764632454245284,0.0011565141423997,0.2164156794456918
181.0603534511504,7333.382909800422,3143.0483681754836,100.28338002229869,0.9616837188743624,0.0081226816313867,0.2418003537529844
182.06068689563187,7269.7625940300595,713.5650620922245,93.17469242144739,0.9701945639710732,0.0121613093857187,0.2531070487224172
183.06102034011332,7736.272234742988,1882.0619578832498,111.59519711584865,0.9975796708239986,0.0007006428066334,0.2502556339460021
184.06135378459484,7524.99184129421,1217.0635945072129,101.53512599781207,0.9722090798464856,0.0039725586025607,0.2179924899723886
185.06168722907637,7806.730991842004,4392.281414308997,98.1066178921884,0.9773489195930404,0.0015586659783072,0.2342441319079618
186.06202067355784,7735.002297709228,610.2329083664479,103.94462807915623,0.8950795654962024,0.0501572812955894,0.1745104633860834
187.0623541180393,7571.682503261748,3754.8990564624664,107.70622748119462,1.0,0.0,0.2496439794460932
188.06268756252084,7339.993228360731,3762.6595729691,101.76537409519763,0.9758529755526568,0.0070614703883243,0.2152050937435816
189.0630210070023,7140.07734309787,5176.474694806825,108.28350604976929,1.0,0.0,0.2586658937503874
190.0633544514838,7461.077191605578,1826.2692861778253,107.31563323709777,0.9331065489530844,0.0012151412656144,0.2197537610437718
191.0636878959653,7852.451482244967,3517.9761368292684,96.52873094194926,0.8895556519307477,0.0214939956082666,0.206977010085345
192.0640213404468,7660.2601339093435,5880.60309656431,98.55168968510758,1.0,0.0,0.2528621462881538
193.0643547849283,7222.81054377878,1540.2337766578823,106.71832936424747,0.9970675428359004,0.0003181536056607,0.2539958306808197
194.0646882294098,7648.986621870167,172.64516265149848,88.37758406324294,0.9292047019333952,0.0139935246264985,0.2492432724125068
195.0650216738913,7713.127724755356,-336.362196303384,101.2033717509114,0.9030239147654906,0.0248800248022372,0.2200376726970525
196.0653551183728,7332.875446699252,3561.106085851773,94.8064975430653,1.0,0.0,0.2473857483816287
197.06568856285423,7644.650376065158,-324.36442390228586,99.587887878462,1.0,0.0,0.2217672649186658
198.06602200733576,7616.495626537199,1950.1426038188772,100.4865597749233,0.854792636937588,0.0219252846497669,0.2421521862362483
199.0663554518173,7256.642088376308,3172.788501594272,100.19944166497608,0.9561387196267612,0.0143846522441108,0.2198241240836688
200.0666888962988,7707.369552552947,2802.7166017867585,99.23936062840299,1.0,0.0,0.2639670844800965
201.06702234078023,7768.7688690813775,3171.1920025192885,96.52495197527041,0.95501506934873,0.0188471178556104,0.2528599629223097
202.06735578526173,7925.949050845015,2874.4675319216863,113.48022989194324,0.9541715139925484,0.0181282609806517,0.2459953622289002
203.0676892297432,7917.674460225637,4467.275942110186,111.36798691310887,0.964447930374481,0.0039529487085587,0.2358105079545523
204.06802267422472,7188.733200949344,1128.3833581493498,96.23035112545149,0.922424660999446,0.0226708396779831,0.2227896058637211
205.06835611870625,7321.186666085106,1549.181964737318,109.96126731770902,0.8931141765428505,0.0121589500448028,0.221426917471974
206.0686895631877,7757.544924944489,1413.4380881870973,100.06335944327189,1.0,0.0,0.2113437929513396
207.0690230076692,7757.670296777159,3825.403204112802,102.71662759673077,0.8859725470399648,0.088714150781937,0.2203843033605224
208.0693564521507,7758.5489841180315,3938.337053361322,101.76432376503756,0.990365938021991,0.0015970701367264,0.2767111538296427
209.06968989663216,8760.35429214501,3272.1360977014438,98.79195369269999,1.0,0.0,0.2448790430575236
210.07002334111368,7776.302164877913,4378.0326414189385,107.01996195143445,0.9052065104663184,0.0259170385215522,0.2250342381539324
211.0703567855952,7946.204870447127,843.1597493110405,102.74013622074095,0.9314368907486256,0.0132027112726941,0.2117555451702133
212.07069023007668,7892.235874163163,5118.420828077995,99.73794978620649,1.0,0.0,0.253083596863576
213.07102367455815,7801.95288722905,4909.740720567348,95.60776301774362,1.0,0.0,0.2338015624600479
214.07135711903967,7512.454905167078,3735.548245411858,97.67273850259048,0.9464324950458408,0.0116766732458894,0.2529572118470612
215.07169056352117,7835.226611429992,5311.980227610431,93.94381632762814,1.0,0.0,0.2721694525354532
216.07202400800264,7376.18844764288,161.44764192829612,102.22183798215723,1.0,0.0,0.2765256655580338
217.0723574524841,7537.490596704333,1866.7446344905752,96.18739561310494,0.9903943889047804,0.0024932041150465,0.2180522354758658
218.07269089696564,7463.427281099279,1557.4296537724279,100.85292434637033,0.931815065052371,0.0207797157463777,0.2467231490106758
219.07302434144717,7634.098753986788,3749.5052824985905,109.04123951146771,0.9560317943723354,0.004285866001626,0.2512535134808648
220.07335778592864,8304.434248895213,1098.909913030855,108.19723144246967,0.990904550025882,0.0017131958474158,0.2387209996440683
221.0736912304101,7050.357287837842,3817.1315745347465,102.04935244179295,0.9670362841104256,0.0021650393040606,0.2648993189278567
222.0740246748916,7816.915069449607,4743.393827832651,101.78531661603053,1.0,0.0,0.2575659437608152
223.0743581193731,7127.722417702895,3737.027488857207,111.63011632830029,0.8997384325183598,0.0179897145866671,0.2516642111348017
224.0746915638546,7470.45778604495,3126.4158007526435,104.84452751742992,0.9013942568406466,0.027026965718234,0.1992536116412827
225.0750250083361,7939.2226915944575,1225.4778158123827,100.6117179507019,0.9850311122033026,0.006476814968945,0.2312242011496873
226.0753584528176,7632.321684954819,1443.4422126795957,95.1306629989226,0.9512902851177748,0.016773483938228,0.2389345630326794
227.0756918972991,7290.214412570067,4594.509966441031,104.24012300979976,0.944394849375212,0.0029978100142083,0.2587779476556637
228.07602534178056,7399.446899892819,3895.4000137261687,106.42737911633161,0.8872240428564206,0.0156979259943063,0.2301192405022405
229.0763587862621,7818.417504073266,2674.0739234414355,99.13250596529093,0.9764835934438796,0.0042940662511447,0.2243611072721183
230.0766922307436,7395.928356600483,2111.8972179946495,103.75678069800075,0.9727477911579828,0.006725395135711,0.2779104019175583
231.07702567522503,7680.476089712438,-293.8604534519262,100.49290378218046,1.0,0.0,0.243292014801204
232.07735911970656,7629.710231530413,1144.5938808481828,101.40061159519445,0.9785888099471028,0.0098126547231233,0.2254961319631074
233.07769256418808,7421.058742000589,5623.953474704904,89.89166663783348,0.96839200932443,0.0050164580628648,0.2257610457016367
234.07802600866955,8260.222239801862,842.0248561643086,101.23187324150412,1.0,0.0,0.2225094620314954
235.07835945315105,7807.71488642217,3052.7421995431446,107.19763010657466,0.909155727534016,0.0268881716073695,0.1814863340168984
236.0786928976325,7010.49657045175,4285.433423465233,99.20377415114652,1.0,0.0,0.2468006966036476
237.079026342114,7674.475807601793,897.5590548268184,102.63342210449672,0.8909778886125541,0.0094675941798158,0.1907739771424946
238.07935978659552,7420.503740462341,3062.614817372967,98.60104006440041,0.9324949561452656,0.0186944846829409,0.2385075860502609
239.07969323107704,7875.269847054614,4197.9587748069625,104.1930053137775,0.9136578133374612,0.0231843226544326,0.2471994259850966
240.08002667555849,7382.283791808173,2815.3009912092393,101.31818427907733,1.0,0.0,0.2566204550761702
241.08036012004,7586.119247619691,7104.553171368496,97.71459589778699,0.9707748446818304,0.001950466701908,0.2426501611899384
242.08069356452148,7772.536530476905,304.3761837809441,109.08356427397757,0.9732472592811116,0.0139042462254464,0.2115599444749008
243.08102700900295,7881.2670717553065,4400.624122610852,107.07547033774864,0.918462650962806,0.020878749075617,0.2455903512351344
244.08136045348448,7261.95175810979,2558.5146173425705,99.41627978489097,0.9586913173721218,0.0078877227311414,0.2776461718602809
245.081693897966,7522.190476196591,3980.712861575424,104.93975848606684,0.9353792310961296,0.0147573676149116,0.2610405220952167
246.08202734244747,7480.557420323486,3489.8381450130764,105.14788028753415,0.9926015626635586,0.0042460140250496,0.2205581921404126
247.08236078692892,7427.542410621351,1733.1171659996805,105.68232978292617,0.9237503816738402,0.0191460978757486,0.2283848348386809
248.08269423141044,8153.677619199653,3181.2492261782404,94.00954746233303,1.0,0.0,0.2433399719731565
249.08302767589197,7746.036027126148,55.73464517841494,107.52386298192208,0.8892775987585488,0.0107300999575637,0.2133411295785977
